0, 0, Header, 1, 14, 480
1, 0, Start_track
1, 0, Title_t, "PARLER"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 638229
1, 0, Key_signature, 0, "major"
1, 3400, Tempo, 645090
1, 4927, Tempo, 681818
1, 5257, Tempo, 666592
1, 5527, Tempo, 659340
1, 12757, Tempo, 652032
1, 12757, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, Text_t, "@IGenerated with Karakan version 6.2"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@Tsong title"
3, 0, Text_t, "@Tartist"
3, 0, Text_t, "@Tcopyright"
3, 5310, Text_t, "\\Je"
3, 5435, Text_t, " vou"
3, 5670, Text_t, "drais"
3, 5910, Text_t, " ou"
3, 6150, Text_t, "bli"
3, 6390, Text_t, "er"
3, 6635, Text_t, " le"
3, 6755, Text_t, " temps,"
3, 7245, Text_t, "/Pour"
3, 7380, Text_t, " un"
3, 7595, Text_t, " sou"
3, 7837, Text_t, "pir,"
3, 8067, Text_t, " pour"
3, 8207, Text_t, " un"
3, 8430, Text_t, " in"
3, 8680, Text_t, "stant,"
3, 9170, Text_t, "/Une"
3, 9290, Text_t, " pa"
3, 9500, Text_t, "ren"
3, 9732, Text_t, "thèse"
3, 9985, Text_t, " a"
3, 10115, Text_t, "près"
3, 10320, Text_t, " la"
3, 10555, Text_t, " course,"
3, 11070, Text_t, "/Et"
3, 11200, Text_t, " par"
3, 11430, Text_t, "tir"
3, 11657, Text_t, " où"
3, 11905, Text_t, " mon"
3, 12030, Text_t, " coeur"
3, 12332, Text_t, " me"
3, 12505, Text_t, " pousse."
3, 12992, Text_t, "\\Je"
3, 13115, Text_t, " vou"
3, 13350, Text_t, "drais"
3, 13590, Text_t, " re"
3, 13835, Text_t, "trou"
3, 14070, Text_t, "ver"
3, 14310, Text_t, " mes"
3, 14430, Text_t, " traces,"
3, 14925, Text_t, "/Où"
3, 15060, Text_t, " est"
3, 15275, Text_t, " ma"
3, 15520, Text_t, " vie,"
3, 15750, Text_t, " où"
3, 15887, Text_t, " est"
3, 16110, Text_t, " ma"
3, 16357, Text_t, " place,"
3, 16850, Text_t, "/Et"
3, 16967, Text_t, " gar"
3, 17180, Text_t, "der"
3, 17412, Text_t, " l'or"
3, 17665, Text_t, " de"
3, 17790, Text_t, " mon"
3, 18000, Text_t, " pas"
3, 18235, Text_t, "sé,"
3, 18750, Text_t, "/Au"
3, 18880, Text_t, " chaud"
3, 19110, Text_t, " dans"
3, 19340, Text_t, " mon"
3, 19585, Text_t, " jar"
3, 19715, Text_t, "din"
3, 20015, Text_t, " se"
3, 20185, Text_t, "cret."
3, 20640, Text_t, "\\Je"
3, 20772, Text_t, " vou"
3, 21010, Text_t, "drais"
3, 21260, Text_t, " pas"
3, 21502, Text_t, "ser"
3, 21642, Text_t, " l'o"
3, 21887, Text_t, "cé"
3, 22135, Text_t, "an,"
3, 22600, Text_t, "/Croi"
3, 22730, Text_t, "ser"
3, 22960, Text_t, " le"
3, 23207, Text_t, " vol"
3, 23450, Text_t, " d'un"
3, 23580, Text_t, " go"
3, 23802, Text_t, "é"
3, 24047, Text_t, "land,"
3, 24475, Text_t, "/Pen"
3, 24612, Text_t, "ser"
3, 24845, Text_t, " à"
3, 25105, Text_t, " tout"
3, 25350, Text_t, " ce"
3, 25495, Text_t, " que"
3, 25722, Text_t, " j'ai"
3, 25955, Text_t, " vu,"
3, 26435, Text_t, "/Ou"
3, 26567, Text_t, " bien"
3, 26825, Text_t, " al"
3, 27060, Text_t, "ler"
3, 27290, Text_t, " vers"
3, 27437, Text_t, " l'in"
3, 27655, Text_t, "con"
3, 27900, Text_t, "nu."
3, 28320, Text_t, "\\Je"
3, 28450, Text_t, " vou"
3, 28690, Text_t, "drais"
3, 28940, Text_t, " dé"
3, 29185, Text_t, "cro"
3, 29322, Text_t, "cher"
3, 29567, Text_t, " la"
3, 29812, Text_t, " Lune,"
3, 30280, Text_t, "/Je"
3, 30407, Text_t, " vou"
3, 30640, Text_t, "drais"
3, 30885, Text_t, " même"
3, 31127, Text_t, " sau"
3, 31260, Text_t, "ver"
3, 31485, Text_t, " la"
3, 31727, Text_t, " Terre,"
3, 32152, Text_t, "/Mais"
3, 32292, Text_t, " a"
3, 32525, Text_t, "vant"
3, 32785, Text_t, " tout,"
3, 33397, Text_t, "/Je"
3, 33530, Text_t, " vou"
3, 33665, Text_t, "drais"
3, 33810, Text_t, " par"
3, 34050, Text_t, "ler"
3, 34240, Text_t, " à"
3, 34430, Text_t, " mon"
3, 34777, Text_t, " père,"
3, 37602, Text_t, "/par"
3, 37830, Text_t, "ler"
3, 38010, Text_t, " à"
3, 38220, Text_t, " mon"
3, 38580, Text_t, " père."
3, 41790, Text_t, "\\Je"
3, 41915, Text_t, " vou"
3, 42150, Text_t, "drais"
3, 42395, Text_t, " choi"
3, 42635, Text_t, "sir"
3, 42870, Text_t, " un"
3, 43115, Text_t, " ba"
3, 43230, Text_t, "teau,"
3, 43727, Text_t, "/Pas"
3, 43860, Text_t, " le"
3, 44077, Text_t, " plus"
3, 44320, Text_t, " grand"
3, 44550, Text_t, " ni"
3, 44687, Text_t, " le"
3, 44910, Text_t, " plus"
3, 45160, Text_t, " beau,"
3, 45650, Text_t, "/Je"
3, 45770, Text_t, " le"
3, 45980, Text_t, " rem"
3, 46215, Text_t, "pli"
3, 46465, Text_t, "rai"
3, 46590, Text_t, " des"
3, 46800, Text_t, " i"
3, 47032, Text_t, "mages"
3, 47555, Text_t, "/Et"
3, 47680, Text_t, " des"
3, 47910, Text_t, " par"
3, 48140, Text_t, "fums"
3, 48385, Text_t, " de"
3, 48512, Text_t, " mes"
3, 48815, Text_t, " vo"
3, 48985, Text_t, "yages."
3, 49470, Text_t, "\\Je"
3, 49590, Text_t, " vou"
3, 49830, Text_t, "drais"
3, 50075, Text_t, " frei"
3, 50310, Text_t, "ner"
3, 50550, Text_t, " pour"
3, 50795, Text_t, " m'as"
3, 50915, Text_t, "seoir,"
3, 51407, Text_t, "/Trou"
3, 51540, Text_t, "ver"
3, 51757, Text_t, " au"
3, 52000, Text_t, " creux"
3, 52230, Text_t, " de"
3, 52370, Text_t, " ma"
3, 52590, Text_t, " mé"
3, 52840, Text_t, "moire,"
3, 53327, Text_t, "/Les"
3, 53450, Text_t, " voix"
3, 53660, Text_t, " de"
3, 53895, Text_t, " ceux"
3, 54142, Text_t, " qui"
3, 54270, Text_t, " m'ont"
3, 54480, Text_t, " ap"
3, 54712, Text_t, "pris,"
3, 55235, Text_t, "/Qu'il"
3, 55360, Text_t, " n'y a"
3, 55590, Text_t, " pas"
3, 55817, Text_t, " de"
3, 56065, Text_t, " rêve"
3, 56190, Text_t, " in"
