0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Breathe Easy Remixed by RicBNH @RAN Productions"
1, 0, Copyright_t, "www.songgalaxy.com"
1, 0, Tempo, 272727
1, 0, Time_signature, 6, 2, 24, 8
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, Lyric_t, "From the Studios of RAN PRODUCTIONS"
1, 0, Lyric_t, "In Rochester NH"
1, 0, Lyric_t, "BREATHE EASY by ""BLUE"""
1, 0, Lyric_t, "www.ricbnh.com"
1, 0, Lyric_t, "\015"
1, 56, System_exclusive, 10, 65, 16, 66, 18, 64, 0, 127, 0, 65, 247
1, 118, System_exclusive, 10, 65, 16, 66, 18, 64, 1, 52, 93, 46, 247
1, 2880, Tempo, 370370
1, 13000, Lyric_t, "Remixed by RicBNH @RAN Productions"
1, 14000, Lyric_t, "\015"
1, 14392, Lyric_t, "Cruel "
1, 14788, Lyric_t, "to "
1, 15028, Lyric_t, "the "
1, 15268, Lyric_t, "eye "
1, 15268, Lyric_t, "\015"
1, 18720, Lyric_t, "I "
1, 19176, Lyric_t, "see "
1, 19648, Lyric_t, "the "
1, 20136, Lyric_t, "way "
1, 21012, Lyric_t, "he "
1, 21524, Lyric_t, "makes "
1, 22512, Lyric_t, "you "
1, 22964, Lyric_t, "smile. "
1, 22964, Lyric_t, "\015"
1, 25872, Lyric_t, "Cruel "
1, 26336, Lyric_t, "to "
1, 26572, Lyric_t, "the "
1, 26816, Lyric_t, "eye "
1, 26816, Lyric_t, "\015"
1, 30216, Lyric_t, "watch"
1, 30668, Lyric_t, "ing "
1, 31096, Lyric_t, "him "
1, 31628, Lyric_t, "hold "
1, 31628, Lyric_t, "\015"
1, 32556, Lyric_t, "what "
1, 33060, Lyric_t, "used "
1, 33568, Lyric_t, "to "
1, 34020, Lyric_t, "be "
1, 34500, Lyric_t, "mine. "
1, 34500, Lyric_t, "\015"
1, 35996, Lyric_t, "Why "
1, 36464, Lyric_t, "did "
1, 36872, Lyric_t, "I "
1, 37408, Lyric_t, "lie? "
1, 37408, Lyric_t, "\015"
1, 41732, Lyric_t, "Why "
1, 42212, Lyric_t, "did "
1, 42624, Lyric_t, "I "
1, 43136, Lyric_t, "walk "
1, 44096, Lyric_t, "a"
1, 44588, Lyric_t, "way "
1, 45548, Lyric_t, "too "
1, 46048, Lyric_t, "far? "
1, 46048, Lyric_t, "\015"
1, 48448, Lyric_t, "Ohh "
1, 48868, Lyric_t, "why? "
1, 53232, Lyric_t, "Ohh "
1, 54664, Lyric_t, "why? "
1, 54664, Lyric_t, "\015"
1, 60464, Lyric_t, "I... "
1, 65252, Lyric_t, "can't "
1, 65712, Lyric_t, "breathe "
1, 66232, Lyric_t, "eas"
1, 67140, Lyric_t, "y "
1, 67140, Lyric_t, "\015"
1, 71460, Lyric_t, "can't "
1, 71960, Lyric_t, "sleep "
1, 72452, Lyric_t, "at "
1, 73396, Lyric_t, "night "
1, 73396, Lyric_t, "\015"
1, 77264, Lyric_t, "'till "
1, 77748, Lyric_t, "you're "
1, 78228, Lyric_t, "by "
1, 78688, Lyric_t, "my "
1, 79192, Lyric_t, "side. "
1, 79192, Lyric_t, "\015"
1, 83032, Lyric_t, "No "
1, 83488, Lyric_t, "I... "
1, 88312, Lyric_t, "can't "
1, 88748, Lyric_t, "breathe "
1, 89304, Lyric_t, "eas"
1, 90200, Lyric_t, "y "
1, 90200, Lyric_t, "\015"
1, 94528, Lyric_t, "can't "
1, 94992, Lyric_t, "dream "
1, 95504, Lyric_t, "yet "
1, 95744, Lyric_t, "an"
1, 95992, Lyric_t, "oth"
1, 96200, Lyric_t, "er "
1, 96428, Lyric_t, "dream "
1, 96428, Lyric_t, "\015"
1, 96912, Lyric_t, "with"
1, 97404, Lyric_t, "out "
1, 97900, Lyric_t, "you "
1, 98392, Lyric_t, "ly"
