0, 0, Header, 1, 13, 384
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 722890
1, 141312, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TFirst Cut Is The Deepest"
3, 0, Text_t, "@TRod Stewart"
3, 14784, Text_t, "\\I"
3, 14976, Text_t, " would"
3, 15168, Text_t, " have"
3, 15360, Text_t, " giv"
3, 15552, Text_t, "en"
3, 15744, Text_t, " you"
3, 15936, Text_t, " all"
3, 16320, Text_t, " of"
3, 16512, Text_t, " my"
3, 16704, Text_t, " heart"
3, 18048, Text_t, "/but"
3, 18240, Text_t, " there's"
3, 18432, Text_t, " some"
3, 18624, Text_t, "one"
3, 19008, Text_t, " who's"
3, 19200, Text_t, " to"
3, 19392, Text_t, "rn"
3, 19584, Text_t, " it"
3, 19776, Text_t, " a"
3, 19872, Text_t, "part"
3, 21120, Text_t, "/And"
3, 21312, Text_t, " she's"
3, 21504, Text_t, " tak"
3, 21696, Text_t, "en"
3, 21888, Text_t, " just"
3, 22080, Text_t, " all"
3, 22464, Text_t, " that"
3, 22656, Text_t, " I"
3, 22848, Text_t, " have"
3, 23616, Text_t, "/but"
3, 23808, Text_t, " if"
3, 24000, Text_t, " you"
3, 24096, Text_t, " want"
3, 24288, Text_t, " to"
3, 24768, Text_t, " try"
3, 25056, Text_t, " to"
3, 25152, Text_t, " love"
3, 25248, Text_t, " a"
3, 25344, Text_t, "gain"
3, 26880, Text_t, "/Ba"
3, 27072, Text_t, "by,"
3, 27264, Text_t, " I"
3, 27456, Text_t, " try"
3, 27840, Text_t, " to"
3, 28032, Text_t, " love"
3, 28224, Text_t, " a"
3, 28416, Text_t, "gain,"
3, 28608, Text_t, " but"
3, 28800, Text_t, " I"
3, 28992, Text_t, " know"
3, 30912, Text_t, "\\The"
3, 31104, Text_t, " first"
3, 31488, Text_t, " cut"
3, 31680, Text_t, " is"
3, 31872, Text_t, " the"
3, 32064, Text_t, " deep"
3, 32448, Text_t, "est"
3, 33024, Text_t, "/Ba"
3, 33216, Text_t, "by"
3, 33408, Text_t, " I"
3, 33600, Text_t, " know,"
