0, 0, Header, 1, 13, 120
1, 0, Start_track
1, 0, Marker_t, "From the film ""The Summer of 42"""
1, 0, Title_t, "Music by Michel Le grand."
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 800000
1, 0, Marker_t, "INTRO"
1, 960, Marker_t, "VERSE"
1, 4800, Key_signature, -1, "major"
1, 4800, Marker_t, "CHORUS"
1, 10318, Tempo, 810811
1, 10320, Tempo, 821918
1, 10320, Marker_t, "FERMATA"
1, 10322, Tempo, 833333
1, 10324, Tempo, 845070
1, 10326, Tempo, 869565
1, 10328, Tempo, 882353
1, 10330, Tempo, 895522
1, 10332, Tempo, 923077
1, 10334, Tempo, 937500
1, 10336, Tempo, 952381
1, 10338, Tempo, 967742
1, 10340, Tempo, 1000000
1, 10342, Tempo, 1016949
1, 10344, Tempo, 1034483
1, 10346, Tempo, 1071429
1, 10348, Tempo, 1090909
1, 10350, Tempo, 1111111
1, 10352, Tempo, 1132075
1, 10354, Tempo, 1176471
1, 10356, Tempo, 1200000
1, 10358, Tempo, 1224490
1, 10360, Tempo, 1276596
1, 10362, Tempo, 1304348
1, 10364, Tempo, 1333333
1, 10366, Tempo, 1363636
1, 10368, Tempo, 1428571
1, 10370, Tempo, 1463415
1, 10372, Tempo, 1500000
1, 10374, Tempo, 1578947
1, 10376, Tempo, 1621622
1, 10378, Tempo, 1666667
1, 10380, Tempo, 1714286
1, 10382, Tempo, 1818182
1, 10384, Tempo, 1875000
1, 10386, Tempo, 1935484
1, 10388, Tempo, 2068966
1, 10390, Tempo, 2142857
1, 10392, Tempo, 2222222
1, 10394, Tempo, 2307692
1, 10396, Tempo, 2500000
1, 10398, Tempo, 2608696
1, 10400, Tempo, 2727273
1, 10402, Tempo, 3000000
1, 10404, Tempo, 3157895
1, 10406, Tempo, 3333333
1, 10408, Tempo, 3529412
1, 10410, Tempo, 4000000
1, 10412, Tempo, 4285714
1, 10414, Tempo, 5000000
1, 10416, Tempo, 3750000
1, 10418, Tempo, 2857143
1, 10420, Tempo, 2307692
1, 10422, Tempo, 2000000
1, 10424, Tempo, 1714286
1, 10426, Tempo, 1500000
1, 10428, Tempo, 1363636
1, 10430, Tempo, 1224490
1, 10432, Tempo, 1111111
1, 10434, Tempo, 1034483
1, 10436, Tempo, 952381
1, 10438, Tempo, 882353
1, 10440, Tempo, 789474
1, 12480, Key_signature, -4, "major"
