0, 0, Header, 1, 13, 120
1, 0, Start_track
1, 0, MIDI_port, 0
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, MIDI_port, 0
1, 0, System_exclusive, 13, 65, 16, 66, 17, 72, 0, 0, 0, 29, 29, 16, 11, 247
1, 0, MIDI_port, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 416667
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Howdy  You'all"
2, 0, Text_t, "@K"
2, 0, Text_t, "@I           Having Any Fun Yet?"
2, 0, Text_t, "@I       From Shrevepotr, La. U.S.A."
2, 0, Text_t, "@I              Karaoke By Fred"
2, 0, End_track
3, 0, Start_track
3, 0, MIDI_port, 0
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL "
3, 0, Text_t, "@TLITTLE SISTER"
3, 0, Text_t, "@TDwight Yokum"
3, 0, Text_t, "@TOriginaly done by Elvis"
3, 0, Text_t, "@TKar By Fred"
3, 1558, Text_t, "\\Lit"
3, 1586, Text_t, "tle "
3, 1616, Text_t, "sis"
3, 1751, Text_t, "ter "
3, 1811, Text_t, "don't "
3, 1871, Text_t, "you. "
3, 2513, Text_t, "Lit"
3, 2543, Text_t, "tle "
3, 2571, Text_t, "sis"
3, 2709, Text_t, "ter "
3, 2766, Text_t, "don't "
3, 2824, Text_t, "you. "
3, 3481, Text_t, "/Lit"
3, 3511, Text_t, "tle "
3, 3537, Text_t, "sis"
3, 3662, Text_t, "ter "
3, 3724, Text_t, "don't "
3, 3784, Text_t, "you "
3, 3849, Text_t, "kiss "
3, 3908, Text_t, "me "
3, 3966, Text_t, "once "
3, 4021, Text_t, "or "
3, 4083, Text_t, "twice. "
3, 4262, Text_t, "/Tell, "
3, 4388, Text_t, "me "
3, 4444, Text_t, "that "
3, 4499, Text_t, "it's "
3, 4564, Text_t, "nice "
3, 4625, Text_t, "and "
3, 4684, Text_t, "then "
3, 4737, Text_t, "you "
3, 4800, Text_t, "run. "
3, 5582, Text_t, "/Yeah, "
3, 5695, Text_t, "Yeah, "
3, 5883, Text_t, "Lit"
