0, 0, Header, 1, 15, 120
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 689655
1, 0, Marker_t, """Shape of My Heart"""
1, 4320, Marker_t, "by Sting from ""Ten Summner's Tales"""
1, 12000, Marker_t, "Sequenced by J.S.Marcus"
1, 23040, Time_signature, 2, 2, 24, 8
1, 23280, Time_signature, 4, 2, 24, 8
1, 41520, Time_signature, 2, 2, 24, 8
1, 41760, Time_signature, 4, 2, 24, 8
1, 42720, Tempo, 689655
1, 42858, Tempo, 697674
1, 42996, Tempo, 705882
1, 43132, Tempo, 714286
1, 43270, Tempo, 722892
1, 43406, Tempo, 731707
1, 43544, Tempo, 740741
1, 43680, Tempo, 750000
1, 43750, Tempo, 759494
1, 43818, Tempo, 769231
1, 43886, Tempo, 779221
1, 43956, Tempo, 789474
1, 44024, Tempo, 800000
1, 44092, Tempo, 810811
1, 44160, Tempo, 821918
1, 44640, Tempo, 821918
1, 44652, Tempo, 833333
1, 44662, Tempo, 845070
1, 44674, Tempo, 857143
1, 44684, Tempo, 869565
1, 44696, Tempo, 882353
1, 44706, Tempo, 895522
1, 44718, Tempo, 909091
1, 44728, Tempo, 923077
1, 44740, Tempo, 937500
1, 44750, Tempo, 952381
1, 44760, Tempo, 967742
1, 44772, Tempo, 983607
1, 44782, Tempo, 1000000
1, 44794, Tempo, 1016949
1, 44804, Tempo, 1034483
1, 44816, Tempo, 1052632
1, 44826, Tempo, 1071429
1, 44838, Tempo, 1090909
1, 44848, Tempo, 1111111
1, 44860, Tempo, 1132075
1, 44870, Tempo, 1153846
1, 44880, Tempo, 1176471
1, 44892, Tempo, 1200000
1, 44902, Tempo, 1224490
1, 44914, Tempo, 1250000
1, 44924, Tempo, 1276596
1, 44936, Tempo, 1304348
1, 44946, Tempo, 1333333
1, 44958, Tempo, 1363636
1, 44968, Tempo, 1395349
1, 44980, Tempo, 1428571
1, 44990, Tempo, 1463415
1, 45000, Tempo, 1500000
1, 45120, Tempo, 1463415
1, 45122, Tempo, 1428571
1, 45124, Tempo, 1363636
1, 45126, Tempo, 1304348
1, 45128, Tempo, 1276596
1, 45130, Tempo, 1224490
1, 45132, Tempo, 1176471
1, 45134, Tempo, 1153846
1, 45136, Tempo, 1111111
1, 45138, Tempo, 1071429
1, 45140, Tempo, 1052632
1, 45142, Tempo, 1016949
1, 45144, Tempo, 983607
1, 45146, Tempo, 967742
1, 45148, Tempo, 937500
1, 45150, Tempo, 909091
1, 45152, Tempo, 895522
1, 45154, Tempo, 869565
1, 45156, Tempo, 845070
1, 45158, Tempo, 833333
1, 45160, Tempo, 810811
1, 45162, Tempo, 789474
1, 45164, Tempo, 779221
1, 45166, Tempo, 759494
1, 45168, Tempo, 740741
1, 45170, Tempo, 731707
1, 45172, Tempo, 714286
1, 45174, Tempo, 697674
1, 45176, Tempo, 689655
1, 45178, Tempo, 674157
1, 45180, Tempo, 659341
1, 45182, Tempo, 645161
1, 45184, Tempo, 638298
1, 45186, Tempo, 625000
1, 45188, Tempo, 612245
1, 45190, Tempo, 606061
1, 45192, Tempo, 594059
1, 45194, Tempo, 582524
1, 45196, Tempo, 576923
1, 45198, Tempo, 566038
1, 45200, Tempo, 555556
1, 45202, Tempo, 550459
1, 45204, Tempo, 540541
1, 45206, Tempo, 530973
1, 45208, Tempo, 526316
1, 45210, Tempo, 517241
