0, 0, Header, 1, 14, 480
1, 0, Start_track
1, 0, Title_t, "People"
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Tempo, 571428
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "minor"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TPeople"
3, 0, Text_t, "@TBarbra Streisand"
3, 0, Text_t, "@Tseq by Gary Rogers - kar by Mike M"
3, 11520, Text_t, "\\Peo"
3, 12000, Text_t, "ple,"
3, 14400, Text_t, "/Peo"
3, 14640, Text_t, "ple"
3, 14880, Text_t, " who"
3, 15120, Text_t, " need"
3, 15360, Text_t, " peo"
3, 15840, Text_t, "ple,"
3, 18240, Text_t, "/Are"
3, 18720, Text_t, " the"
3, 19200, Text_t, " luck"
3, 19520, Text_t, "i"
3, 19840, Text_t, "est"
3, 20160, Text_t, " peo"
3, 20640, Text_t, "ple"
3, 22080, Text_t, " in"
3, 22800, Text_t, " the"
3, 23040, Text_t, " world"
3, 26400, Text_t, "/We're"
3, 26880, Text_t, " chil"
3, 27360, Text_t, "dren,"
3, 29760, Text_t, " need"
3, 30000, Text_t, "ing"
3, 30240, Text_t, " oth"
3, 30480, Text_t, "er"
3, 30720, Text_t, " chil"
3, 31200, Text_t, "dren"
3, 33596, Text_t, "/And"
3, 33600, Text_t, " yet"
3, 34560, Text_t, " let"
3, 35040, Text_t, "ting"
3, 35280, Text_t, " a"
3, 35520, Text_t, " grown"
3, 36000, Text_t, "up"
3, 36480, Text_t, " pride"
3, 38400, Text_t, "/Hide"
3, 38880, Text_t, " all"
3, 39120, Text_t, " the"
3, 39360, Text_t, " need"
3, 39840, Text_t, " in"
3, 40320, Text_t, "side"
3, 41280, Text_t, "/Act"
3, 41760, Text_t, "ing"
3, 42240, Text_t, " more"
3, 43680, Text_t, " like"
3, 44160, Text_t, " chil"
3, 44640, Text_t, "dren"
3, 45600, Text_t, " than"
3, 46080, Text_t, " chil"
3, 46560, Text_t, "dren"
3, 49920, Text_t, "\\Lov"
3, 50400, Text_t, "ers"
3, 52560, Text_t, " are"
3, 52800, Text_t, " ve"
3, 53040, Text_t, "ry"
3, 53280, Text_t, " spe"
3, 53520, Text_t, "cial"
3, 53760, Text_t, " peo"
3, 54240, Text_t, "ple"
3, 56640, Text_t, "/They're"
3, 57120, Text_t, " the"
3, 57600, Text_t, " luck"
3, 57920, Text_t, "i"
3, 58240, Text_t, "est"
3, 58560, Text_t, " peo"
3, 59040, Text_t, "ple"
3, 60480, Text_t, " in"
3, 61200, Text_t, " the"
3, 61440, Text_t, " world"
3, 64320, Text_t, "/With"
3, 64800, Text_t, " one"
3, 65280, Text_t, " per"
3, 65760, Text_t, "son"
3, 67680, Text_t, " one"
3, 68160, Text_t, " ve"
3, 68400, Text_t, "ry"
3, 68640, Text_t, " spe"
3, 68880, Text_t, "cial"
3, 69120, Text_t, " per"
3, 69600, Text_t, "son"
3, 71520, Text_t, "/A"
3, 72000, Text_t, " feel"
3, 72480, Text_t, "ing"
3, 72960, Text_t, " deep"
3, 73440, Text_t, " in"
3, 73680, Text_t, " your"
3, 73920, Text_t, " soul"
3, 75360, Text_t, "/Says"
3, 75840, Text_t, " you"
3, 76320, Text_t, " were"
3, 76800, Text_t, " half"
3, 77280, Text_t, " now"
3, 77520, Text_t, " you're"
3, 77760, Text_t, " whole"
3, 79680, Text_t, "/No"
3, 80160, Text_t, " more"
3, 80640, Text_t, " hun"
3, 80960, Text_t, "ger"
3, 81280, Text_t, " and"
3, 81600, Text_t, " thirst"
3, 82320, Text_t, "/But"
3, 82560, Text_t, " first"
3, 83040, Text_t, " be"
3, 83280, Text_t, " a"
3, 83520, Text_t, " per"
3, 83760, Text_t, "son"
3, 84000, Text_t, " who"
3, 84240, Text_t, " needs"
3, 84480, Text_t, " peo"
3, 84960, Text_t, "ple"
3, 87360, Text_t, "/Peo"
3, 87600, Text_t, "ple"
3, 87840, Text_t, " who"
3, 88080, Text_t, " need"
3, 88320, Text_t, " peo"
3, 88800, Text_t, "ple"
3, 91200, Text_t, "/Are"
3, 91680, Text_t, " the"
3, 92160, Text_t, " luck"
3, 92480, Text_t, "i"
3, 92800, Text_t, "est"
3, 93120, Text_t, " peo"
3, 93600, Text_t, "ple"
3, 94080, Text_t, " in"
3, 95040, Text_t, " the"
3, 96000, Text_t, " world"
3, 99840, Text_t, "\\Peo"
3, 100320, Text_t, "ple,"
3, 102720, Text_t, "/Peo"
3, 102960, Text_t, "ple"
3, 103200, Text_t, " who"
3, 103440, Text_t, " need"
3, 103680, Text_t, " peo"
3, 104160, Text_t, "ple,"
3, 106560, Text_t, "/Are"
3, 107040, Text_t, " the"
3, 107520, Text_t, " luck"
3, 107840, Text_t, "i"
3, 108160, Text_t, "est"
3, 108480, Text_t, " peo"
3, 108960, Text_t, "ple"
3, 110400, Text_t, " in"
3, 111120, Text_t, " the"
3, 111360, Text_t, " world"
3, 114720, Text_t, "/We're"
3, 115200, Text_t, " chil"
3, 115680, Text_t, "dren,"
3, 118080, Text_t, " need"
3, 118320, Text_t, "ing"
3, 118560, Text_t, " oth"
3, 118800, Text_t, "er"
3, 119040, Text_t, " chil"
3, 119520, Text_t, "dren"
3, 121916, Text_t, "/And"
3, 121920, Text_t, " yet"
3, 122880, Text_t, " let"
3, 123360, Text_t, "ting"
3, 123600, Text_t, " a"
3, 123840, Text_t, " grown"
3, 124320, Text_t, "up"
3, 124800, Text_t, " pride"
3, 126720, Text_t, "/Hide"
3, 127200, Text_t, " all"
3, 127440, Text_t, " the"
3, 127680, Text_t, " need"
3, 128160, Text_t, " in"
3, 128640, Text_t, "side"
3, 129600, Text_t, "/Act"
3, 130080, Text_t, "ing"
3, 130560, Text_t, " more"
3, 132000, Text_t, " like"
3, 132480, Text_t, " chil"
3, 132960, Text_t, "dren"
3, 133920, Text_t, " than"
3, 134400, Text_t, " chil"
3, 134880, Text_t, "dren"
3, 138240, Text_t, "\\Lov"
3, 138720, Text_t, "ers"
3, 140880, Text_t, " are"
3, 141120, Text_t, " ve"
3, 141360, Text_t, "ry"
3, 141600, Text_t, " spe"
3, 141840, Text_t, "cial"
3, 142080, Text_t, " peo"
3, 142560, Text_t, "ple"
3, 144960, Text_t, "/They're"
3, 145440, Text_t, " the"
3, 145920, Text_t, " luck"
3, 146240, Text_t, "i"
3, 146560, Text_t, "est"
3, 146880, Text_t, " peo"
3, 147360, Text_t, "ple"
3, 148800, Text_t, " in"
3, 149520, Text_t, " the"
3, 149760, Text_t, " world"
3, 152640, Text_t, "/With"
3, 153120, Text_t, " one"
3, 153600, Text_t, " per"
3, 154080, Text_t, "son"
3, 156000, Text_t, " one"
3, 156480, Text_t, " ve"
3, 156720, Text_t, "ry"
3, 156960, Text_t, " spe"
3, 157200, Text_t, "cial"
3, 157440, Text_t, " per"
3, 157920, Text_t, "son"
3, 159840, Text_t, "/A"
3, 160320, Text_t, " feel"
3, 160800, Text_t, "ing"
3, 161280, Text_t, " deep"
3, 161760, Text_t, " in"
3, 162000, Text_t, " your"
3, 162240, Text_t, " soul"
3, 163680, Text_t, "/Says"
3, 164160, Text_t, " you"
3, 164640, Text_t, " were"
3, 165120, Text_t, " half"
3, 165600, Text_t, " now"
3, 165840, Text_t, " you're"
3, 166080, Text_t, " whole"
3, 168000, Text_t, "/No"
3, 168480, Text_t, " more"
3, 168960, Text_t, " hun"
3, 169280, Text_t, "ger"
3, 169600, Text_t, " and"
3, 169920, Text_t, " thirst"
3, 170640, Text_t, "/But"
3, 170880, Text_t, " first"
3, 171360, Text_t, " be"
3, 171600, Text_t, " a"
3, 171840, Text_t, " per"
3, 172080, Text_t, "son"
3, 172320, Text_t, " who"
3, 172560, Text_t, " needs"
3, 172800, Text_t, " peo"
3, 173280, Text_t, "ple"
3, 175680, Text_t, "/Peo"
3, 175920, Text_t, "ple"
3, 176160, Text_t, " who"
3, 176400, Text_t, " need"
3, 176640, Text_t, " peo"
3, 177120, Text_t, "ple"
3, 179520, Text_t, "/Are"
3, 180000, Text_t, " the"
3, 180480, Text_t, " luck"
3, 180800, Text_t, "i"
3, 181120, Text_t, "est"
3, 181440, Text_t, " peo"
3, 181920, Text_t, "ple"
3, 182400, Text_t, " in"
3, 183360, Text_t, " the"
3, 184320, Text_t, " world"
3, 184320, End_track
4, 0, Start_track
4, 0, Title_t, "Melody  (BB)"
4, 0, MIDI_port, 0
4, 0, Channel_prefix, 0
4, 0, Control_c, 0, 7, 127
4, 0, Control_c, 0, 10, 88
4, 0, Control_c, 0, 91, 99
4, 0, Control_c, 0, 93, 64
4, 0, Program_c, 0, 57
4, 0, Control_c, 0, 123, 0
4, 11520, Note_on_c, 0, 60, 121
4, 11904, Note_off_c, 0, 60, 64
4, 12000, Note_on_c, 0, 62, 111
4, 13920, Note_off_c, 0, 62, 64
4, 14400, Note_on_c, 0, 60, 110
4, 14592, Note_off_c, 0, 60, 64
4, 14640, Note_on_c, 0, 62, 99
4, 14832, Note_off_c, 0, 62, 64
4, 14880, Note_on_c, 0, 63, 112
4, 15072, Note_off_c, 0, 63, 64
4, 15120, Note_on_c, 0, 65, 110
4, 15312, Note_off_c, 0, 65, 64
4, 15360, Note_on_c, 0, 60, 110
4, 15744, Note_off_c, 0, 60, 64
4, 15840, Note_on_c, 0, 62, 114
4, 17740, Note_off_c, 0, 62, 64
4, 18240, Note_on_c, 0, 70, 110
4, 18624, Note_off_c, 0, 70, 64
4, 18720, Note_on_c, 0, 72, 109
4, 19104, Note_off_c, 0, 72, 64
4, 19200, Note_on_c, 0, 75, 105
4, 19456, Note_off_c, 0, 75, 64
4, 19520, Note_on_c, 0, 74, 122
4, 19776, Note_off_c, 0, 74, 64
4, 19840, Note_on_c, 0, 72, 117
4, 20096, Note_off_c, 0, 72, 64
4, 20160, Note_on_c, 0, 75, 109
4, 20544, Note_off_c, 0, 75, 64
4, 20640, Note_on_c, 0, 74, 110
4, 21792, Note_off_c, 0, 74, 64
4, 22080, Note_on_c, 0, 72, 110
4, 22720, Note_off_c, 0, 72, 64
4, 22800, Note_on_c, 0, 70, 110
4, 22992, Note_off_c, 0, 70, 64
4, 23040, Note_on_c, 0, 62, 115
4, 25728, Note_off_c, 0, 62, 64
4, 26400, Note_on_c, 0, 62, 108
4, 26784, Note_off_c, 0, 62, 64
4, 26880, Note_on_c, 0, 64, 120
4, 27264, Note_off_c, 0, 64, 64
4, 27360, Note_on_c, 0, 66, 116
4, 29280, Note_off_c, 0, 66, 64
4, 29760, Note_on_c, 0, 64, 110
4, 29952, Note_off_c, 0, 64, 64
4, 30000, Note_on_c, 0, 66, 110
4, 30192, Note_off_c, 0, 66, 64
4, 30240, Note_on_c, 0, 67, 113
4, 30432, Note_off_c, 0, 67, 64
4, 30480, Note_on_c, 0, 69, 111
4, 30672, Note_off_c, 0, 69, 64
4, 30720, Note_on_c, 0, 64, 106
4, 31104, Note_off_c, 0, 64, 64
4, 31200, Note_on_c, 0, 66, 112
4, 33100, Note_off_c, 0, 66, 64
4, 33600, Note_on_c, 0, 67, 110
4, 33984, Note_off_c, 0, 67, 64
4, 34560, Note_on_c, 0, 70, 102
4, 34944, Note_off_c, 0, 70, 64
4, 35040, Note_on_c, 0, 72, 118
4, 35232, Note_off_c, 0, 72, 64
4, 35280, Note_on_c, 0, 70, 113
4, 35472, Note_off_c, 0, 70, 64
4, 35520, Note_on_c, 0, 69, 114
4, 35904, Note_off_c, 0, 69, 64
4, 36000, Note_on_c, 0, 67, 103
4, 36384, Note_off_c, 0, 67, 64
4, 36480, Note_on_c, 0, 69, 108
4, 38016, Note_off_c, 0, 69, 64
4, 38400, Note_on_c, 0, 67, 96
4, 38784, Note_off_c, 0, 67, 64
4, 38880, Note_on_c, 0, 69, 114
4, 39072, Note_off_c, 0, 69, 64
4, 39120, Note_on_c, 0, 67, 102
4, 39312, Note_off_c, 0, 67, 64
4, 39360, Note_on_c, 0, 65, 113
4, 39744, Note_off_c, 0, 65, 64
4, 39840, Note_on_c, 0, 64, 106
4, 40224, Note_off_c, 0, 64, 64
4, 40320, Note_on_c, 0, 65, 120
4, 41088, Note_off_c, 0, 65, 64
4, 41280, Note_on_c, 0, 62, 109
4, 41664, Note_off_c, 0, 62, 64
4, 41760, Note_on_c, 0, 64, 120
4, 42144, Note_off_c, 0, 64, 64
4, 42240, Note_on_c, 0, 65, 102
4, 43392, Note_off_c, 0, 65, 64
4, 43680, Note_on_c, 0, 67, 122
4, 44064, Note_off_c, 0, 67, 64
4, 44160, Note_on_c, 0, 65, 114
4, 44544, Note_off_c, 0, 65, 64
4, 44640, Note_on_c, 0, 64, 96
4, 45408, Note_off_c, 0, 64, 64
4, 45600, Note_on_c, 0, 64, 108
4, 45984, Note_off_c, 0, 64, 64
4, 46080, Note_on_c, 0, 64, 109
4, 46464, Note_off_c, 0, 64, 64
4, 46560, Note_on_c, 0, 65, 103
4, 49248, Note_off_c, 0, 65, 64
4, 49920, Note_on_c, 0, 60, 114
4, 50304, Note_off_c, 0, 60, 64
