0, 0, Header, 1, 21, 384
1, 0, Start_track
1, 0, Time_signature, 4, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Tempo, 250000
1, 224288, Tempo, 252100
1, 224320, Tempo, 251046
1, 224384, Tempo, 252100
1, 224448, Tempo, 254237
1, 224480, Tempo, 255319
1, 224512, Tempo, 256410
1, 224544, Tempo, 257510
1, 224576, Tempo, 258620
1, 224640, Tempo, 259740
1, 224672, Tempo, 260869
1, 224704, Tempo, 262008
1, 224768, Tempo, 263157
1, 224800, Tempo, 265486
1, 224864, Tempo, 266666
1, 224896, Tempo, 267857
1, 224928, Tempo, 269058
1, 224992, Tempo, 270270
1, 225056, Tempo, 271493
1, 225088, Tempo, 272727
1, 225152, Tempo, 275229
1, 225184, Tempo, 276497
1, 225280, Tempo, 279069
1, 225408, Tempo, 281690
1, 225472, Tempo, 284360
1, 225536, Tempo, 285714
1, 225568, Tempo, 287081
1, 225664, Tempo, 288461
1, 225728, Tempo, 289855
1, 225792, Tempo, 291262
1, 225824, Tempo, 292682
1, 225920, Tempo, 294117
1, 225984, Tempo, 295566
1, 226080, Tempo, 297029
1, 226208, Tempo, 300000
1, 226272, Tempo, 301507
1, 226368, Tempo, 303030
1, 226464, Tempo, 306122
1, 226528, Tempo, 307692
1, 226624, Tempo, 309278
1, 226720, Tempo, 310880
1, 226784, Tempo, 312500
1, 226848, Tempo, 314136
1, 226944, Tempo, 315789
1, 227040, Tempo, 319148
1, 227136, Tempo, 320855
1, 227232, Tempo, 322580
1, 227296, Tempo, 326086
1, 227392, Tempo, 327868
1, 227520, Tempo, 331491
1, 227616, Tempo, 333333
1, 227744, Tempo, 335195
1, 227840, Tempo, 338983
1, 228160, Tempo, 342857
1, 228288, Tempo, 344827
1, 228384, Tempo, 348837
1, 228512, Tempo, 352941
1, 228640, Tempo, 355029
1, 228768, Tempo, 357142
1, 229088, Tempo, 361445
1, 229408, Tempo, 365853
1, 229728, Tempo, 368098
1, 229856, Tempo, 372670
1, 230176, Tempo, 375000
1, 230496, Tempo, 377358
1, 230624, Tempo, 382165
1, 230688, Tempo, 384615
1, 230784, Tempo, 387096
1, 230912, Tempo, 392156
1, 231040, Tempo, 394736
1, 231136, Tempo, 397350
1, 231168, Tempo, 400000
1, 231232, Tempo, 402684
1, 231296, Tempo, 405405
1, 231392, Tempo, 413793
1, 231488, Tempo, 419580
