0, 0, Header, 1, 14, 480
1, 0, Start_track
1, 0, Title_t, "Just One Look"
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Tempo, 521739
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "minor"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TJust one look - Linda Ronstadt"
3, 0, Text_t, "@TKaraoke lyrics entered by Adagio"
3, 11520, Text_t, "\\Just"
3, 11760, Text_t, " one"
3, 12240, Text_t, " look"
3, 13920, Text_t, "/And"
3, 14160, Text_t, " I"
3, 14400, Text_t, " fell"
3, 14640, Text_t, " so"
3, 15120, Text_t, " ha"
3, 16080, Text_t, " a"
3, 17040, Text_t, " ard"
3, 18720, Text_t, "/I"
3, 18960, Text_t, "n"
3, 19200, Text_t, " l"
3, 19440, Text_t, "ove"
3, 22560, Text_t, " with"
3, 23040, Text_t, " yo"
3, 23280, Text_t, "u"
3, 24960, Text_t, "/O"
3, 25440, Text_t, "oh"
3, 25920, Text_t, " o"
3, 26400, Text_t, "oh"
3, 26880, Text_t, "\\I"
3, 27120, Text_t, " found"
3, 27600, Text_t, " out"
3, 29280, Text_t, "/Ho"
3, 29520, Text_t, "w"
3, 29760, Text_t, " good"
3, 30000, Text_t, " it"
3, 30480, Text_t, " f"
3, 31440, Text_t, "e"
3, 32400, Text_t, "els"
3, 34080, Text_t, "/T"
3, 34320, Text_t, "o"
3, 34560, Text_t, " h"
3, 34800, Text_t, "ave"
3, 37920, Text_t, " your"
3, 38400, Text_t, " l"
3, 38640, Text_t, "ove"
3, 40320, Text_t, "/O"
3, 40800, Text_t, "oh"
3, 41280, Text_t, " o"
3, 41760, Text_t, "oh"
3, 42240, Text_t, "\\Say"
3, 42480, Text_t, " you"
3, 42960, Text_t, " will"
3, 45120, Text_t, "/Will"
3, 45360, Text_t, " be"
3, 45840, Text_t, " m"
3, 46800, Text_t, "i"
3, 47760, Text_t, "ne"
3, 49440, Text_t, "/F"
3, 49680, Text_t, "or"
3, 49920, Text_t, "e"
3, 50160, Text_t, "ver"
3, 52800, Text_t, " and"
3, 53280, Text_t, " a"
3, 53520, Text_t, "l"
3, 53760, Text_t, "wa"
3, 54000, Text_t, "ys"
3, 55680, Text_t, "/O"
3, 56160, Text_t, "oh"
3, 56640, Text_t, " o"
3, 57120, Text_t, "oh"
3, 57600, Text_t, "\\Just"
3, 57840, Text_t, " one"
3, 58320, Text_t, " look"
3, 60480, Text_t, "/And"
3, 60720, Text_t, " I"
3, 61200, Text_t, " kn"
3, 62160, Text_t, "e"
3, 63120, Text_t, "w"
3, 64800, Text_t, "/Th"
3, 65040, Text_t, "at"
3, 65280, Text_t, " y"
3, 65520, Text_t, "ou"
3, 67680, Text_t, " were"
3, 67920, Text_t, " my"
3, 68160, Text_t, " on"
3, 68640, Text_t, "l"
3, 68880, Text_t, "y"
3, 69120, Text_t, " one"
3, 70320, Text_t, "/Oh"
3, 70560, Text_t, " oh"
3, 70800, Text_t, " oh"
3, 71040, Text_t, " oh"
3, 71760, Text_t, " oh"
3, 72000, Text_t, " oh"
3, 72120, Text_t, " oh"
3, 72240, Text_t, " oh"
3, 73680, Text_t, "\\I"
3, 73920, Text_t, " thought"
3, 74160, Text_t, " I"
3, 74400, Text_t, " was"
3, 74880, Text_t, " drea"
3, 75120, Text_t, "min'"
3, 75600, Text_t, "/but"
3, 75840, Text_t, " I"
3, 76080, Text_t, " was"
3, 76800, Text_t, " wrong,"
3, 78000, Text_t, " Oh"
3, 78480, Text_t, " yeah"
3, 78960, Text_t, " yeah"
3, 79920, Text_t, "/Yeah"
3, 80400, Text_t, " but"
3, 80640, Text_t, " I'm"
3, 81120, Text_t, " gon"
3, 81360, Text_t, "na"
3, 81600, Text_t, " keep"
3, 81840, Text_t, " on"
3, 82560, Text_t, " sche"
3, 82800, Text_t, "min'"
3, 83520, Text_t, "/Till"
3, 83760, Text_t, " I"
3, 84000, Text_t, " can"
3, 84480, Text_t, " make"
3, 84720, Text_t, " you,"
3, 85440, Text_t, " make"
3, 85680, Text_t, " you"
3, 85920, Text_t, " my"
3, 86400, Text_t, " o"
3, 87240, Text_t, "wn"
3, 88320, Text_t, "\\So"
3, 88560, Text_t, " you"
3, 89040, Text_t, " see"
3, 90720, Text_t, "/I"
3, 91200, Text_t, " real"
3, 91440, Text_t, "ly"
3, 91920, Text_t, " c"
3, 92880, Text_t, "a"
3, 93840, Text_t, "re"
3, 95520, Text_t, "/Wi"
3, 95760, Text_t, "th"
3, 96000, Text_t, "out"
3, 96240, Text_t, " you"
3, 99360, Text_t, "/I'm"
3, 99840, Text_t, " no"
3, 100080, Text_t, "thin'"
3, 101760, Text_t, "/O"
3, 102240, Text_t, "oh"
3, 102720, Text_t, " o"
3, 103200, Text_t, "oh"
3, 103680, Text_t, "\\Just"
3, 103920, Text_t, " one"
3, 104400, Text_t, " look"
3, 106080, Text_t, "/And"
3, 106800, Text_t, " I"
3, 107280, Text_t, " kn"
3, 108240, Text_t, "o"
3, 109200, Text_t, "w"
3, 110880, Text_t, "/I'"
3, 111120, Text_t, "ll"
3, 111360, Text_t, " get"
3, 111600, Text_t, " you"
3, 114720, Text_t, "/Some"
3, 115200, Text_t, "d"
3, 115440, Text_t, "ay"
3, 117120, Text_t, "/O"
3, 117600, Text_t, "oh"
3, 118080, Text_t, " o"
3, 118560, Text_t, "oh"
3, 119040, Text_t, "\\Just"
3, 119280, Text_t, " one"
3, 119760, Text_t, " look,"
3, 121200, Text_t, " that's"
3, 121440, Text_t, " all"
3, 121680, Text_t, " it"
3, 121920, Text_t, " took"
3, 122400, Text_t, "/Yeah,"
3, 122880, Text_t, " just"
3, 123120, Text_t, " one"
3, 123600, Text_t, " look,"
3, 125040, Text_t, " that's"
3, 125280, Text_t, " all"
3, 125520, Text_t, " it"
3, 125760, Text_t, " took"
3, 126240, Text_t, "/Yeah,"
3, 126720, Text_t, " just"
3, 126960, Text_t, " one"
3, 127440, Text_t, " look,"
3, 128880, Text_t, " that's"
3, 129120, Text_t, " all"
3, 129360, Text_t, " it"
3, 129600, Text_t, " took"
3, 129600, End_track
4, 0, Start_track
4, 0, Title_t, "Trombone"
4, 0, MIDI_port, 0
4, 0, Channel_prefix, 0
4, 0, Control_c, 0, 7, 92
4, 0, Control_c, 0, 10, 88
4, 0, Program_c, 0, 4
4, 0, Control_c, 0, 121, 0
4, 40, Control_c, 0, 123, 0
4, 80, Control_c, 0, 93, 65
4, 120, Control_c, 0, 91, 100
4, 160, Control_c, 0, 64, 0
4, 11520, Note_on_c, 0, 57, 101
4, 11712, Note_on_c, 0, 57, 0
4, 11760, Note_on_c, 0, 57, 101
4, 12144, Note_on_c, 0, 57, 0
4, 12240, Note_on_c, 0, 57, 110
4, 12940, Note_on_c, 0, 57, 0
4, 13920, Note_on_c, 0, 57, 103
4, 14112, Note_on_c, 0, 57, 0
4, 14160, Note_on_c, 0, 55, 110
4, 14352, Note_on_c, 0, 55, 0
4, 14400, Note_on_c, 0, 57, 121
4, 14592, Note_on_c, 0, 57, 0
4, 14640, Note_on_c, 0, 60, 109
4, 15024, Note_on_c, 0, 60, 0
4, 15120, Note_on_c, 0, 62, 117
4, 15580, Note_on_c, 0, 62, 0
4, 16080, Note_on_c, 0, 65, 110
4, 16300, Note_on_c, 0, 65, 0
4, 17040, Note_on_c, 0, 69, 121
4, 18384, Note_on_c, 0, 69, 0
4, 18720, Note_on_c, 0, 69, 95
4, 18912, Note_on_c, 0, 69, 0
4, 18960, Note_on_c, 0, 65, 122
4, 19152, Note_on_c, 0, 65, 0
4, 19200, Note_on_c, 0, 67, 117
4, 19392, Note_on_c, 0, 67, 0
4, 19440, Note_on_c, 0, 65, 116
4, 20140, Note_on_c, 0, 65, 0
4, 22560, Note_on_c, 0, 69, 112
4, 22944, Note_on_c, 0, 69, 0
4, 23040, Note_on_c, 0, 69, 110
4, 23232, Note_on_c, 0, 69, 0
4, 23280, Note_on_c, 0, 67, 115
4, 24460, Note_on_c, 0, 67, 0
4, 24960, Note_on_c, 0, 69, 111
4, 25344, Note_on_c, 0, 69, 0
4, 25440, Note_on_c, 0, 67, 109
4, 25660, Note_on_c, 0, 67, 0
4, 25920, Note_on_c, 0, 69, 121
4, 26304, Note_on_c, 0, 69, 0
4, 26400, Note_on_c, 0, 67, 110
4, 26592, Note_on_c, 0, 67, 0
4, 26640, Note_on_c, 0, 65, 110
4, 26832, Note_on_c, 0, 65, 0
4, 26880, Note_on_c, 0, 57, 118
4, 27072, Note_on_c, 0, 57, 0
4, 27120, Note_on_c, 0, 57, 111
4, 27504, Note_on_c, 0, 57, 0
4, 27600, Note_on_c, 0, 57, 116
4, 28300, Note_on_c, 0, 57, 0
4, 29280, Note_on_c, 0, 57, 104
4, 29472, Note_on_c, 0, 57, 0
4, 29520, Note_on_c, 0, 55, 109
4, 29712, Note_on_c, 0, 55, 0
4, 29760, Note_on_c, 0, 57, 111
4, 29952, Note_on_c, 0, 57, 0
4, 30000, Note_on_c, 0, 60, 110
4, 30384, Note_on_c, 0, 60, 0
4, 30480, Note_on_c, 0, 62, 103
4, 30940, Note_on_c, 0, 62, 0
4, 31440, Note_on_c, 0, 65, 104
4, 31660, Note_on_c, 0, 65, 0
4, 32400, Note_on_c, 0, 69, 95
4, 33744, Note_on_c, 0, 69, 0
4, 34080, Note_on_c, 0, 69, 97
4, 34272, Note_on_c, 0, 69, 0
4, 34320, Note_on_c, 0, 65, 103
4, 34512, Note_on_c, 0, 65, 0
4, 34560, Note_on_c, 0, 67, 105
4, 34752, Note_on_c, 0, 67, 0
4, 34800, Note_on_c, 0, 65, 110
4, 35500, Note_on_c, 0, 65, 0
4, 37920, Note_on_c, 0, 69, 103
4, 38304, Note_on_c, 0, 69, 0
4, 38400, Note_on_c, 0, 69, 108
4, 38592, Note_on_c, 0, 69, 0
