0, 0, Header, 1, 13, 96
1, 0, Start_track
1, 0, Tempo, 681818
1, 0, Time_signature, 4, 2, 0, 0
1, 288, System_exclusive, 5, 126, 127, 9, 1, 247
1, 288, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TBilly"
3, 0, Text_t, "@TCéline Dion"
3, 2308, Text_t, "\\Don"
3, 2360, Text_t, "nez-"
3, 2407, Text_t, "moi"
3, 2446, Text_t, " le"
3, 2493, Text_t, " monde"
3, 2552, Text_t, " un"
3, 2624, Text_t, " jour"
3, 2731, Text_t, "\\Et"
3, 2778, Text_t, " tout"
3, 2825, Text_t, " ce"
3, 2860, Text_t, " qu'il"
3, 2943, Text_t, " faut"
3, 3011, Text_t, " pour"
3, 3107, Text_t, "\\É"
3, 3154, Text_t, "crire"
3, 3201, Text_t, " u"
3, 3301, Text_t, "ne"
3, 3348, Text_t, " chan"
3, 3395, Text_t, "son"
3, 3827, Text_t, "\\Don"
3, 3878, Text_t, "nez-"
3, 3926, Text_t, "moi"
3, 3966, Text_t, " des"
3, 4013, Text_t, " choses"
3, 4072, Text_t, " à"
3, 4160, Text_t, " dire"
3, 4252, Text_t, "\\À"
3, 4308, Text_t, " ceux"
3, 4352, Text_t, " qui"
3, 4396, Text_t, " vont"
3, 4467, Text_t, " souf"
3, 4547, Text_t, "frir"
3, 4631, Text_t, "\\Pen"
3, 4686, Text_t, "dant"
3, 4729, Text_t, " que"
3, 4781, Text_t, " nous"
3, 4853, Text_t, " dan"
3, 4920, Text_t, "sons"
3, 5352, Text_t, "\\Toi"
3, 5407, Text_t, " qui"
3, 5454, Text_t, " ha"
3, 5498, Text_t, "bi"
3, 5541, Text_t, "te"
3, 5612, Text_t, " mon"
3, 5688, Text_t, " coeur"
3, 5779, Text_t, "\\Pour"
3, 5831, Text_t, " dou"
3, 5875, Text_t, "bler"
3, 5922, Text_t, " mon"
3, 5997, Text_t, " bon"
3, 6065, Text_t, "heur"
3, 6160, Text_t, "\\Il"
3, 6207, Text_t, " suf"
3, 6254, Text_t, "fi"
3, 6309, Text_t, "rait"
3, 6404, Text_t, " de"
3, 6451, Text_t, "main"
3, 6883, Text_t, "\\Que"
3, 6930, Text_t, " ce"
3, 6973, Text_t, " monde"
3, 7017, Text_t, " en"
3, 7068, Text_t, " dé"
3, 7120, Text_t, "chi"
3, 7215, Text_t, "rure"
3, 7306, Text_t, "\\Pour"
3, 7354, Text_t, " gué"
3, 7398, Text_t, "rir"
3, 7445, Text_t, " ses"
3, 7505, Text_t, " bles"
3, 7584, Text_t, "sures"
3, 7683, Text_t, "\\Se"
3, 7730, Text_t, " trouve"
3, 7777, Text_t, " un"
3, 7825, Text_t, " ma"
3, 7881, Text_t, "gi"
3, 7972, Text_t, "cien"
3, 8404, Text_t, "\\Bil"
3, 8451, Text_t, "ly"
3, 8498, Text_t, " pour"
3, 8545, Text_t, "vu"
3, 8640, Text_t, " que"
3, 8687, Text_t, " tu"
3, 8734, Text_t, " m'ai"
3, 8830, Text_t, "mes"
3, 9117, Text_t, "\\Que"
3, 9164, Text_t, " mon"
3, 9211, Text_t, " nom"
3, 9258, Text_t, " s'en"
3, 9305, Text_t, "roule"
3, 9400, Text_t, " à"
3, 9447, Text_t, " ton"
3, 9494, Text_t, " nom"
3, 9926, Text_t, "\\Si"
3, 9973, Text_t, " les"
3, 10020, Text_t, " gens"
3, 10067, Text_t, " s'ai"
3, 10162, Text_t, "ment"
3, 10209, Text_t, "\\Comme"
3, 10256, Text_t, " nous"
3, 10351, Text_t, " nous"
3, 10398, Text_t, " ai"
3, 10445, Text_t, "mons"
3, 10732, Text_t, "\\Les"
3, 10779, Text_t, " ma"
3, 10826, Text_t, "gi"
3, 10873, Text_t, "ciens"
3, 10920, Text_t, " re"
3, 10967, Text_t, "vien"
3, 11014, Text_t, "dront"
3, 11450, Text_t, "\\Je"
3, 11501, Text_t, " suis"
3, 11548, Text_t, " née"
3, 11587, Text_t, " près"
