0, 0, Header, 1, 11, 960
1, 0, Start_track
1, 0, Control_c, 0, 101, 0
1, 0, Control_c, 0, 100, 0
1, 0, Control_c, 0, 6, 12
1, 0, Control_c, 0, 38, 0
1, 0, Control_c, 1, 101, 0
1, 0, Control_c, 1, 100, 0
1, 0, Control_c, 1, 6, 12
1, 0, Control_c, 1, 38, 0
1, 0, Control_c, 2, 101, 0
1, 0, Control_c, 2, 100, 0
1, 0, Control_c, 2, 6, 12
1, 0, Control_c, 2, 38, 0
1, 0, Control_c, 3, 101, 0
1, 0, Control_c, 3, 100, 0
1, 0, Control_c, 3, 6, 12
1, 0, Control_c, 3, 38, 0
1, 0, Control_c, 4, 101, 0
1, 0, Control_c, 4, 100, 0
1, 0, Control_c, 4, 6, 12
1, 0, Control_c, 4, 38, 0
1, 0, Control_c, 5, 101, 0
1, 0, Control_c, 5, 100, 0
1, 0, Control_c, 5, 6, 12
1, 0, Control_c, 5, 38, 0
1, 0, Control_c, 6, 101, 0
1, 0, Control_c, 6, 100, 0
1, 0, Control_c, 6, 6, 12
1, 0, Control_c, 6, 38, 0
1, 0, Control_c, 7, 101, 0
1, 0, Control_c, 7, 100, 0
1, 0, Control_c, 7, 6, 12
1, 0, Control_c, 7, 38, 0
1, 0, Control_c, 8, 101, 0
1, 0, Control_c, 8, 100, 0
1, 0, Control_c, 8, 6, 12
1, 0, Control_c, 8, 38, 0
1, 0, Control_c, 9, 101, 0
1, 0, Control_c, 9, 100, 0
1, 0, Control_c, 9, 6, 12
1, 0, Control_c, 9, 38, 0
1, 0, Control_c, 10, 101, 0
1, 0, Control_c, 10, 100, 0
1, 0, Control_c, 10, 6, 12
1, 0, Control_c, 10, 38, 0
1, 0, Control_c, 11, 101, 0
1, 0, Control_c, 11, 100, 0
1, 0, Control_c, 11, 6, 12
1, 0, Control_c, 11, 38, 0
1, 0, Control_c, 12, 101, 0
1, 0, Control_c, 12, 100, 0
1, 0, Control_c, 12, 6, 12
1, 0, Control_c, 12, 38, 0
1, 0, Control_c, 13, 101, 0
1, 0, Control_c, 13, 100, 0
1, 0, Control_c, 13, 6, 12
1, 0, Control_c, 13, 38, 0
1, 0, Control_c, 14, 101, 0
1, 0, Control_c, 14, 100, 0
1, 0, Control_c, 14, 6, 12
1, 0, Control_c, 14, 38, 0
1, 0, Control_c, 15, 101, 0
1, 0, Control_c, 15, 100, 0
1, 0, Control_c, 15, 6, 12
1, 0, Control_c, 15, 38, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 1153846
1, 7680, Time_signature, 5, 2, 24, 8
1, 12480, Time_signature, 4, 2, 24, 8
1, 16320, Time_signature, 5, 2, 24, 8
1, 21120, Time_signature, 4, 2, 24, 8
1, 24960, Time_signature, 5, 2, 24, 8
1, 29760, Time_signature, 4, 2, 24, 8
1, 33600, Time_signature, 5, 2, 24, 8
1, 38400, Time_signature, 4, 2, 24, 8
1, 42240, Time_signature, 5, 2, 24, 8
1, 47040, Time_signature, 4, 2, 24, 8
1, 50880, Time_signature, 5, 2, 24, 8
1, 55680, Time_signature, 4, 2, 24, 8
1, 59520, Time_signature, 5, 2, 24, 8
1, 64320, Time_signature, 4, 2, 24, 8
1, 68160, Time_signature, 5, 2, 24, 8
1, 72960, Time_signature, 4, 2, 24, 8
1, 76800, Time_signature, 5, 2, 24, 8
1, 81600, Time_signature, 4, 2, 24, 8
1, 85440, Time_signature, 5, 2, 24, 8
1, 90240, Time_signature, 4, 2, 24, 8
1, 94080, Time_signature, 5, 2, 24, 8
1, 98880, Time_signature, 4, 2, 24, 8
1, 102720, Time_signature, 5, 2, 24, 8
1, 107520, Time_signature, 4, 2, 24, 8
1, 111360, Time_signature, 5, 2, 24, 8
1, 116160, Time_signature, 4, 2, 24, 8
1, 120000, Time_signature, 5, 2, 24, 8
1, 124800, Time_signature, 4, 2, 24, 8
1, 128640, Time_signature, 5, 2, 24, 8
1, 133440, Time_signature, 4, 2, 24, 8
1, 137280, Time_signature, 5, 2, 24, 8
1, 142080, Time_signature, 4, 2, 24, 8
1, 145920, Time_signature, 5, 2, 24, 8
1, 150720, Time_signature, 4, 2, 24, 8
1, 154560, Time_signature, 5, 2, 24, 8
1, 159360, Time_signature, 4, 2, 24, 8
1, 163200, Time_signature, 5, 2, 24, 8
1, 168000, Time_signature, 4, 2, 24, 8
1, 171840, Time_signature, 5, 2, 24, 8
1, 176640, Time_signature, 4, 2, 24, 8
1, 180480, Time_signature, 5, 2, 24, 8
1, 185280, Time_signature, 4, 2, 24, 8
1, 189120, Time_signature, 5, 2, 24, 8
1, 193920, Time_signature, 4, 2, 24, 8
1, 197760, Time_signature, 5, 2, 24, 8
1, 202560, Time_signature, 4, 2, 24, 8
1, 206400, Time_signature, 5, 2, 24, 8
1, 211200, Time_signature, 4, 2, 24, 8
1, 215040, Time_signature, 5, 2, 24, 8
1, 219840, Time_signature, 4, 2, 24, 8
1, 223680, Time_signature, 5, 2, 24, 8
1, 228480, Time_signature, 4, 2, 24, 8
1, 232320, Time_signature, 5, 2, 24, 8
1, 237120, Time_signature, 4, 2, 24, 8
1, 240960, Time_signature, 5, 2, 24, 8
1, 245760, Time_signature, 4, 2, 24, 8
1, 249600, Time_signature, 5, 2, 24, 8
1, 254400, Time_signature, 4, 2, 24, 8
1, 258240, Time_signature, 5, 2, 24, 8
