0, 0, Header, 1, 7, 384
1, 0, Start_track
1, 0, Time_signature, 2, 2, 96, 8
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 0, Key_signature, 0, "major"
1, 77568, Tempo, 606060
1, 79104, Tempo, 612244
1, 80640, Tempo, 618556
1, 82176, Tempo, 625000
1, 83712, Tempo, 631578
1, 85248, Tempo, 638297
1, 86784, Tempo, 645161
1, 88320, Tempo, 652173
1, 89856, Tempo, 750000
1, 90624, End_track
2, 0, Start_track
2, 0, End_track
3, 0, Start_track
3, 89088, End_track
4, 0, Start_track
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 0, 0
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 0, Program_c, 0, 60
4, 96, Control_c, 0, 25, 0
4, 3840, Note_on_c, 0, 72, 112
4, 4032, Note_off_c, 0, 72, 64
4, 4032, Note_on_c, 0, 67, 112
4, 4224, Note_off_c, 0, 67, 64
4, 4224, Note_on_c, 0, 67, 112
4, 4416, Note_off_c, 0, 67, 64
4, 4416, Note_on_c, 0, 67, 112
4, 4608, Note_off_c, 0, 67, 64
4, 4608, Note_on_c, 0, 67, 112
4, 4800, Note_off_c, 0, 67, 64
4, 4800, Note_on_c, 0, 67, 112
4, 4992, Note_off_c, 0, 67, 64
4, 4992, Note_on_c, 0, 67, 112
4, 5184, Note_off_c, 0, 67, 64
4, 5184, Note_on_c, 0, 67, 112
4, 5376, Note_off_c, 0, 67, 64
4, 5376, Note_on_c, 0, 65, 112
4, 5760, Note_off_c, 0, 65, 64
4, 5760, Note_on_c, 0, 67, 112
4, 5952, Note_off_c, 0, 67, 64
4, 5952, Note_on_c, 0, 65, 112
4, 6144, Note_off_c, 0, 65, 64
4, 6144, Note_on_c, 0, 67, 112
4, 6912, Note_off_c, 0, 67, 64
4, 6912, Note_on_c, 0, 72, 112
4, 7104, Note_off_c, 0, 72, 64
4, 7104, Note_on_c, 0, 67, 112
4, 7296, Note_off_c, 0, 67, 64
4, 7296, Note_on_c, 0, 67, 112
4, 7488, Note_off_c, 0, 67, 64
4, 7488, Note_on_c, 0, 67, 112
4, 7680, Note_off_c, 0, 67, 64
4, 7680, Note_on_c, 0, 67, 112
4, 7872, Note_off_c, 0, 67, 64
4, 7872, Note_on_c, 0, 67, 112
4, 8064, Note_off_c, 0, 67, 64
4, 8064, Note_on_c, 0, 67, 112
4, 8256, Note_off_c, 0, 67, 64
4, 8256, Note_on_c, 0, 67, 112
4, 8448, Note_off_c, 0, 67, 64
4, 8448, Note_on_c, 0, 65, 112
4, 8832, Note_off_c, 0, 65, 64
4, 8832, Note_on_c, 0, 67, 112
4, 9024, Note_off_c, 0, 67, 64
4, 9024, Note_on_c, 0, 65, 112
4, 9216, Note_off_c, 0, 65, 64
4, 9216, Note_on_c, 0, 67, 112
4, 9984, Note_off_c, 0, 67, 64
4, 9984, Note_on_c, 0, 81, 112
4, 10176, Note_off_c, 0, 81, 64
4, 10176, Note_on_c, 0, 76, 112
4, 10368, Note_off_c, 0, 76, 64
4, 10368, Note_on_c, 0, 72, 112
4, 10560, Note_off_c, 0, 72, 64
4, 10560, Note_on_c, 0, 69, 112
4, 10752, Note_off_c, 0, 69, 64
4, 10752, Note_on_c, 0, 77, 112
4, 10944, Note_off_c, 0, 77, 64
4, 10944, Note_on_c, 0, 79, 112
4, 11136, Note_off_c, 0, 79, 64
4, 11136, Note_on_c, 0, 77, 112
4, 11328, Note_off_c, 0, 77, 64
4, 11328, Note_on_c, 0, 77, 112
4, 11520, Note_off_c, 0, 77, 64
4, 11520, Note_on_c, 0, 79, 112
4, 11712, Note_off_c, 0, 79, 64
4, 11712, Note_on_c, 0, 74, 112
4, 11904, Note_off_c, 0, 74, 64
4, 11904, Note_on_c, 0, 74, 112
4, 12096, Note_off_c, 0, 74, 64
4, 12096, Note_on_c, 0, 74, 112
4, 12288, Note_off_c, 0, 74, 64
4, 12288, Note_on_c, 0, 76, 112
4, 12480, Note_off_c, 0, 76, 64
4, 12480, Note_on_c, 0, 77, 112
4, 12672, Note_off_c, 0, 77, 64
4, 12672, Note_on_c, 0, 76, 112
4, 13056, Note_off_c, 0, 76, 64
4, 13184, Note_on_c, 0, 76, 112
4, 13312, Note_off_c, 0, 76, 64
4, 13312, Note_on_c, 0, 72, 112
4, 13440, Note_off_c, 0, 72, 64
4, 13440, Note_on_c, 0, 72, 112
4, 13632, Note_off_c, 0, 72, 64
4, 13632, Note_on_c, 0, 72, 112
4, 13824, Note_off_c, 0, 72, 64
4, 13824, Note_on_c, 0, 74, 100
4, 14048, Note_on_c, 0, 76, 112
4, 14176, Note_off_c, 0, 76, 64
4, 14208, Note_on_c, 0, 74, 100
4, 14336, Note_off_c, 0, 74, 100
4, 14432, Note_off_c, 0, 74, 100
4, 14720, Note_on_c, 0, 79, 112
4, 14848, Note_off_c, 0, 79, 64
4, 14848, Note_on_c, 0, 71, 112
4, 14976, Note_off_c, 0, 71, 64
4, 14976, Note_on_c, 0, 69, 112
4, 15168, Note_off_c, 0, 69, 64
4, 15168, Note_on_c, 0, 71, 112
4, 15360, Note_off_c, 0, 71, 64
4, 15360, Note_on_c, 0, 72, 112
4, 15552, Note_off_c, 0, 72, 64
4, 15552, Note_on_c, 0, 72, 112
4, 15744, Note_off_c, 0, 72, 64
4, 15744, Note_on_c, 0, 72, 112
4, 16128, Note_off_c, 0, 72, 64
4, 16128, Note_on_c, 0, 72, 112
4, 16320, Note_off_c, 0, 72, 64
4, 16320, Note_on_c, 0, 67, 112
4, 16512, Note_off_c, 0, 67, 64
4, 16512, Note_on_c, 0, 67, 112
4, 16704, Note_off_c, 0, 67, 64
4, 16704, Note_on_c, 0, 67, 112
4, 16896, Note_off_c, 0, 67, 64
4, 16896, Note_on_c, 0, 67, 112
4, 17088, Note_off_c, 0, 67, 64
4, 17088, Note_on_c, 0, 67, 112
4, 17280, Note_off_c, 0, 67, 64
4, 17280, Note_on_c, 0, 67, 112
4, 17472, Note_off_c, 0, 67, 64
4, 17472, Note_on_c, 0, 67, 112
4, 17664, Note_off_c, 0, 67, 64
4, 17664, Note_on_c, 0, 65, 112
4, 18048, Note_off_c, 0, 65, 64
4, 18048, Note_on_c, 0, 67, 112
4, 18240, Note_off_c, 0, 67, 64
4, 18240, Note_on_c, 0, 65, 112
4, 18432, Note_off_c, 0, 65, 64
4, 18432, Note_on_c, 0, 67, 112
4, 19200, Note_off_c, 0, 67, 64
4, 19200, Note_on_c, 0, 72, 112
4, 19392, Note_off_c, 0, 72, 64
4, 19392, Note_on_c, 0, 67, 112
4, 19584, Note_off_c, 0, 67, 64
4, 19584, Note_on_c, 0, 67, 112
4, 19776, Note_off_c, 0, 67, 64
4, 19776, Note_on_c, 0, 67, 112
4, 19968, Note_off_c, 0, 67, 64
4, 19968, Note_on_c, 0, 67, 112
4, 20160, Note_off_c, 0, 67, 64
4, 20160, Note_on_c, 0, 67, 112
4, 20352, Note_off_c, 0, 67, 64
4, 20352, Note_on_c, 0, 67, 112
4, 20544, Note_off_c, 0, 67, 64
4, 20544, Note_on_c, 0, 67, 112
4, 20736, Note_off_c, 0, 67, 64
4, 20736, Note_on_c, 0, 65, 112
4, 21120, Note_off_c, 0, 65, 64
4, 21120, Note_on_c, 0, 67, 112
4, 21312, Note_off_c, 0, 67, 64
4, 21312, Note_on_c, 0, 65, 112
4, 21504, Note_off_c, 0, 65, 64
4, 21504, Note_on_c, 0, 67, 112
4, 22272, Note_off_c, 0, 67, 64
