0, 0, Header, 1, 7, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 5, "major"
1, 0, Tempo, 705881
1, 0, Title_t, "ed_sheeran_lego_house (1)"
1, 257280, Time_signature, 8, 2, 24, 8
1, 257281, End_track
2, 0, Start_track
2, 0, Program_c, 0, 1
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 127
2, 0, Title_t, "Keyboard"
2, 8880, Lyric_t, "I'm "
2, 8880, Note_on_c, 0, 66, 115
2, 9120, Note_off_c, 0, 66, 0
2, 9120, Lyric_t, "gon"
2, 9120, Note_on_c, 0, 66, 115
2, 9360, Note_off_c, 0, 66, 0
2, 9360, Lyric_t, "na "
2, 9360, Note_on_c, 0, 66, 115
2, 9600, Note_off_c, 0, 66, 0
2, 9600, Lyric_t, "pick "
2, 9600, Note_on_c, 0, 70, 115
2, 10080, Note_off_c, 0, 70, 0
2, 10080, Lyric_t, "up "
2, 10080, Note_on_c, 0, 71, 115
2, 10560, Note_off_c, 0, 71, 0
2, 10560, Lyric_t, "the "
2, 10560, Note_on_c, 0, 71, 115
2, 11040, Note_off_c, 0, 71, 0
2, 11040, Lyric_t, "piec"
2, 11040, Note_on_c, 0, 71, 115
2, 12000, Note_off_c, 0, 71, 0
2, 12000, Lyric_t, "es "
2, 12000, Note_on_c, 0, 66, 115
2, 12480, Note_off_c, 0, 66, 0
2, 13200, Lyric_t, "and "
2, 13200, Note_on_c, 0, 66, 115
2, 13440, Note_off_c, 0, 66, 0
2, 13440, Lyric_t, "built "
2, 13440, Note_on_c, 0, 70, 115
2, 14160, Note_off_c, 0, 70, 0
2, 14160, Lyric_t, "a "
2, 14160, Note_on_c, 0, 70, 115
2, 14400, Note_off_c, 0, 70, 0
2, 14400, Lyric_t, "Le"
2, 14400, Note_on_c, 0, 70, 115
2, 14640, Note_off_c, 0, 70, 0
2, 14640, Lyric_t, "go "
2, 14640, Note_on_c, 0, 71, 115
2, 15120, Note_off_c, 0, 71, 0
2, 15120, Lyric_t, "house. "
2, 15120, Note_on_c, 0, 71, 115
2, 16320, Note_off_c, 0, 71, 0
2, 17040, Lyric_t, "If "
2, 17040, Note_on_c, 0, 63, 115
2, 17280, Note_off_c, 0, 63, 0
2, 17280, Lyric_t, "things "
2, 17280, Note_on_c, 0, 68, 115
2, 17760, Note_off_c, 0, 68, 0
2, 17760, Lyric_t, "go "
2, 17760, Note_on_c, 0, 66, 115
2, 18240, Note_off_c, 0, 66, 0
2, 18240, Lyric_t, "wrong "
2, 18240, Note_on_c, 0, 66, 115
2, 18720, Note_off_c, 0, 66, 0
2, 18720, Lyric_t, "we "
2, 18720, Note_on_c, 0, 66, 115
2, 18960, Note_off_c, 0, 66, 0
2, 18960, Lyric_t, "can "
2, 18960, Note_on_c, 0, 63, 115
2, 19200, Note_off_c, 0, 63, 0
2, 19200, Lyric_t, "knock "
2, 19200, Note_on_c, 0, 66, 115
2, 19440, Note_off_c, 0, 66, 0
2, 19440, Lyric_t, "it "
2, 19440, Note_on_c, 0, 66, 115
2, 19680, Note_off_c, 0, 66, 0
2, 19680, Lyric_t, "down. "
2, 19680, Note_on_c, 0, 63, 115
2, 20160, Note_off_c, 0, 63, 0
2, 24240, Lyric_t, "My "
2, 24240, Note_on_c, 0, 66, 115
2, 24480, Note_off_c, 0, 66, 0
2, 24480, Lyric_t, "three "
2, 24480, Note_on_c, 0, 66, 115
2, 24960, Note_off_c, 0, 66, 0
2, 24960, Lyric_t, "words "
2, 24960, Note_on_c, 0, 71, 115
2, 25440, Note_off_c, 0, 71, 0
2, 25440, Lyric_t, "have "
2, 25440, Note_on_c, 0, 71, 115
2, 25920, Note_off_c, 0, 71, 0
2, 25920, Lyric_t, "two "
2, 25920, Note_on_c, 0, 71, 115
2, 26400, Note_off_c, 0, 71, 0
2, 26400, Lyric_t, "mean"
2, 26400, Note_on_c, 0, 71, 115
2, 27360, Note_off_c, 0, 71, 0
2, 27360, Lyric_t, "ings "
2, 27360, Note_on_c, 0, 66, 115
2, 27840, Note_off_c, 0, 66, 0
2, 28320, Lyric_t, "but "
2, 28320, Note_on_c, 0, 71, 115
2, 28440, Note_off_c, 0, 71, 0
2, 28440, Lyric_t, "there's "
2, 28440, Note_on_c, 0, 71, 115
2, 28560, Note_off_c, 0, 71, 0
2, 28560, Lyric_t, "one "
2, 28560, Note_on_c, 0, 73, 115
2, 29280, Note_off_c, 0, 73, 0
2, 29280, Lyric_t, "thing "
2, 29280, Note_on_c, 0, 73, 115
2, 29520, Note_off_c, 0, 73, 0
2, 29520, Lyric_t, "on "
2, 29520, Note_on_c, 0, 73, 115
2, 30000, Note_off_c, 0, 73, 0
2, 30000, Lyric_t, "my "
2, 30000, Note_on_c, 0, 75, 115
2, 30480, Note_off_c, 0, 75, 0
2, 30480, Lyric_t, "mind. "
2, 30480, Note_on_c, 0, 75, 115
2, 32640, Note_off_c, 0, 75, 0
2, 32880, Lyric_t, "It's "
2, 32880, Note_on_c, 0, 71, 115
2, 33120, Note_off_c, 0, 71, 0
2, 33120, Lyric_t, "all "
2, 33120, Note_on_c, 0, 78, 90
2, 33360, Note_off_c, 0, 78, 0
2, 33600, Lyric_t, "for "
2, 33600, Note_on_c, 0, 78, 115
2, 34080, Note_on_c, 0, 75, 115
2, 34088, Note_off_c, 0, 78, 0
2, 34560, Note_off_c, 0, 75, 0
2, 34560, Note_on_c, 0, 75, 115
2, 34973, Note_off_c, 0, 75, 0
2, 34973, Note_on_c, 0, 73, 115
2, 35040, Note_on_c, 0, 71, 115
2, 35040, Note_off_c, 0, 73, 0
2, 35265, Note_off_c, 0, 71, 0
2, 35280, Lyric_t, "you. "
2, 35280, Note_on_c, 0, 71, 115
2, 36480, Note_off_c, 0, 71, 0
2, 37200, Lyric_t, "Mmm. "
2, 37200, Note_on_c, 0, 70, 115
2, 37920, Note_on_c, 0, 71, 115
2, 37931, Note_off_c, 0, 70, 0
2, 38374, Note_off_c, 0, 71, 0
2, 38640, Lyric_t, "And "
2, 38640, Note_on_c, 0, 71, 115
2, 38760, Note_off_c, 0, 71, 0
2, 38760, Lyric_t, "it's "
2, 38760, Note_on_c, 0, 71, 115
2, 38880, Note_off_c, 0, 71, 0
2, 38880, Lyric_t, "dark "
2, 38880, Note_on_c, 0, 71, 115
2, 39120, Note_off_c, 0, 71, 0
2, 39120, Lyric_t, "in "
2, 39120, Note_on_c, 0, 71, 115
2, 39240, Note_off_c, 0, 71, 0
2, 39240, Lyric_t, "a "
2, 39240, Note_on_c, 0, 71, 115
2, 39360, Note_off_c, 0, 71, 0
2, 39360, Lyric_t, "cold "
