0, 0, Header, 1, 19, 96
1, 0, Start_track
1, 0, Title_t, "Rumour Has It."
1, 0, Title_t, "Words & Music: Ryan Tedder & Adele Adkins. 2010."
1, 0, Copyright_t, "Copyright Midi Sequence: Bunty Pritchard Jones.  May 2012."
1, 0, Text_t, "Recorded by Adele.\012"
1, 0, Text_t, "Arranged by Bunty Pritchard Jones.\012"
1, 0, Text_t, "Not For Commercial Use.\012"
1, 0, Text_t, "Disassembling this file in any way is prohibited.\012"
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 240000
1, 384, Tempo, 508431
1, 3024, Tempo, 545405
1, 3264, Tempo, 499958
1, 3840, Tempo, 545405
1, 4224, Tempo, 499958
1, 4656, Tempo, 545405
1, 4992, Tempo, 499958
1, 6144, Tempo, 545405
1, 6480, Tempo, 499958
1, 6912, Tempo, 545405
1, 7680, Tempo, 499958
1, 10512, Tempo, 545405
1, 10752, Tempo, 499958
1, 10944, Tempo, 545405
1, 11136, Tempo, 499958
1, 11328, Tempo, 545405
1, 11520, Tempo, 499958
1, 11712, Tempo, 545405
1, 11904, Tempo, 499958
1, 12096, Tempo, 545405
1, 12288, Tempo, 499958
1, 12480, Tempo, 545405
1, 12672, Tempo, 499958
1, 12864, Tempo, 545405
1, 13056, Tempo, 499958
1, 13248, Tempo, 545405
1, 13440, Tempo, 526270
1, 13824, Tempo, 508431
1, 14976, Tempo, 535666
1, 15264, Tempo, 499958
1, 22032, Tempo, 545405
1, 22272, Tempo, 499958
1, 22464, Tempo, 545405
1, 22656, Tempo, 499958
1, 22848, Tempo, 545405
1, 23040, Tempo, 499958
1, 23232, Tempo, 545405
1, 23424, Tempo, 499958
1, 23616, Tempo, 545405
1, 23808, Tempo, 499958
1, 24000, Tempo, 545405
1, 24192, Tempo, 499958
1, 24384, Tempo, 545405
1, 24576, Tempo, 499958
1, 24768, Tempo, 545405
1, 24960, Tempo, 526270
1, 26112, Tempo, 545405
1, 26496, Time_signature, 3, 2, 24, 8
1, 26496, Tempo, 468713
1, 26784, Time_signature, 2, 1, 48, 8
1, 27552, Tempo, 508431
1, 27936, Tempo, 468713
1, 28276, Tempo, 508431
1, 28608, Tempo, 468713
1, 31008, Time_signature, 3, 1, 48, 8
1, 31200, Tempo, 508431
1, 31584, Time_signature, 2, 1, 48, 8
1, 31584, Tempo, 468713
1, 32352, Tempo, 491763
1, 32736, Time_signature, 3, 1, 48, 8
1, 32736, Tempo, 495827
1, 33888, Tempo, 508431
1, 34272, Tempo, 535666
1, 34464, Time_signature, 4, 2, 24, 8
1, 34464, Tempo, 499958
1, 35424, Tempo, 535666
1, 35616, Tempo, 499958
1, 35808, Tempo, 535666
1, 36000, Tempo, 499958
1, 36192, Tempo, 535666
1, 36384, Tempo, 499958
1, 36576, Tempo, 535666
1, 36768, Tempo, 499958
1, 36960, Tempo, 535666
1, 37152, Tempo, 499958
1, 37344, Tempo, 535666
1, 37536, Tempo, 499958
1, 37728, Tempo, 535666
1, 37920, Tempo, 517197
1, 38304, Tempo, 499958
1, 38496, Tempo, 535666
1, 38688, Tempo, 499958
1, 38880, Tempo, 535666
1, 39072, Tempo, 499958
1, 39264, Tempo, 535666
1, 39456, Tempo, 499958
1, 39648, Tempo, 535666
1, 39840, Tempo, 499958
1, 40032, Tempo, 535666
1, 40224, Tempo, 499958
1, 40416, Tempo, 535666
