0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "UNSEEN EYE                      ;Words and music by Sonny Boy Williamson"
1, 0, Copyright_t, "(C) 1994 Tune 1000 Corporation  ;1959 Arc Music"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 1000000
1, 901, Pitch_bend_c, 5, 9455
1, 902, Pitch_bend_c, 5, 9519
1, 906, Pitch_bend_c, 5, 9455
1, 907, Pitch_bend_c, 5, 9247
1, 908, Pitch_bend_c, 5, 9023
1, 909, Pitch_bend_c, 5, 8383
1, 910, Pitch_bend_c, 5, 7953
1, 915, Pitch_bend_c, 5, 8001
1, 917, Pitch_bend_c, 5, 8113
1, 919, Pitch_bend_c, 5, 8223
1, 920, Pitch_bend_c, 5, 8655
1, 921, Pitch_bend_c, 5, 9343
1, 922, Pitch_bend_c, 5, 9679
1, 923, Pitch_bend_c, 5, 9887
1, 924, Pitch_bend_c, 5, 10111
1, 925, Pitch_bend_c, 5, 10175
1, 927, Note_on_c, 9, 44, 61
1, 928, Note_off_c, 9, 44, 64
1, 928, Note_on_c, 2, 50, 63
1, 928, Pitch_bend_c, 5, 10111
1, 929, Pitch_bend_c, 5, 9791
1, 930, Pitch_bend_c, 5, 9183
1, 931, Pitch_bend_c, 5, 8655
1, 932, Pitch_bend_c, 5, 8271
1, 933, Pitch_bend_c, 5, 8113
1, 934, Pitch_bend_c, 5, 8001
1, 942, Pitch_bend_c, 5, 8543
1, 943, Pitch_bend_c, 5, 8815
1, 944, Pitch_bend_c, 5, 8911
1, 949, Pitch_bend_c, 5, 8863
1, 950, Pitch_bend_c, 5, 8751
1, 951, Pitch_bend_c, 5, 8113
1, 952, Pitch_bend_c, 5, 8001
1, 953, Pitch_bend_c, 5, 7953
1, 958, Note_on_c, 2, 53, 45
1, 959, Pitch_bend_c, 5, 8113
1, 961, Note_on_c, 9, 44, 82
1, 962, Note_off_c, 9, 44, 64
1, 963, Note_on_c, 2, 59, 61
1, 967, Note_on_c, 2, 62, 63
1, 971, Note_on_c, 2, 67, 40
1, 971, Pitch_bend_c, 5, 7953
1, 998, Pitch_bend_c, 5, 8001
1, 1009, Pitch_bend_c, 5, 8065
1, 1010, Pitch_bend_c, 5, 8161
1, 1011, Pitch_bend_c, 5, 8223
1, 1012, Pitch_bend_c, 5, 8319
1, 1015, Note_off_c, 5, 55, 64
1, 1055, Note_on_c, 9, 44, 74
1, 1056, Note_off_c, 9, 44, 64
1, 1075, Pitch_bend_c, 5, 8639
1, 1075, Note_on_c, 5, 50, 117
1, 1076, Pitch_bend_c, 5, 7969
1, 1080, Pitch_bend_c, 5, 8319
1, 1085, Pitch_bend_c, 5, 8239
1, 1087, Pitch_bend_c, 5, 8319
1, 1090, Note_off_c, 5, 50, 64
1, 1102, Note_off_c, 2, 53, 64
1, 1104, Note_off_c, 2, 62, 64
1, 1104, Note_on_c, 5, 52, 96
1, 1104, Pitch_bend_c, 5, 8049
1, 1105, Note_off_c, 2, 43, 64
1, 1105, Note_off_c, 2, 50, 64
1, 1106, Note_off_c, 2, 59, 64
1, 1109, Note_off_c, 2, 67, 64
1, 1113, Note_off_c, 0, 59, 64
1, 1114, Pitch_bend_c, 5, 8097
1, 1115, Note_off_c, 0, 53, 64
1, 1119, Pitch_bend_c, 5, 7873
1, 1120, Note_off_c, 5, 52, 64
1, 1120, Note_on_c, 5, 55, 117
1, 1120, Pitch_bend_c, 5, 8223
1, 1124, Note_off_c, 1, 43, 64
1, 1135, Pitch_bend_c, 5, 8113
1, 1137, Note_off_c, 5, 55, 64
1, 1137, Pitch_bend_c, 5, 8223
1, 1151, Note_on_c, 9, 44, 68
1, 1152, Note_off_c, 9, 44, 64
1, 1153, Note_on_c, 1, 45, 92
1, 1154, Pitch_bend_c, 5, 8207
1, 1154, Note_on_c, 5, 58, 119
1, 1155, Note_on_c, 2, 57, 39
1, 1160, Note_on_c, 2, 60, 53
1, 1162, Pitch_bend_c, 5, 8320
1, 1164, Pitch_bend_c, 5, 8704
1, 1165, Note_on_c, 2, 66, 64
1, 1167, Pitch_bend_c, 5, 8960
1, 1168, Pitch_bend_c, 5, 9088
1, 1169, Pitch_bend_c, 5, 9344
1, 1170, Pitch_bend_c, 5, 9600
1, 1171, Pitch_bend_c, 5, 9856
1, 1172, Pitch_bend_c, 5, 10240
1, 1173, Pitch_bend_c, 5, 10368
1, 1174, Pitch_bend_c, 5, 10624
1, 1175, Pitch_bend_c, 5, 10752
1, 1176, Pitch_bend_c, 5, 11264
1, 1177, Pitch_bend_c, 5, 11520
1, 1178, Pitch_bend_c, 5, 11648
1, 1179, Note_on_c, 0, 55, 69
1, 1179, Note_on_c, 0, 60, 65
1, 1179, Pitch_bend_c, 5, 11904
1, 1180, Pitch_bend_c, 5, 12032
1, 1181, Pitch_bend_c, 5, 12160
1, 1182, Pitch_bend_c, 5, 12288
1, 1207, Pitch_bend_c, 5, 12282
1, 1218, Pitch_bend_c, 5, 12224
1, 1224, Pitch_bend_c, 5, 12166
1, 1236, Pitch_bend_c, 5, 12108
1, 1240, Pitch_bend_c, 5, 12036
1, 1246, Pitch_bend_c, 5, 11978
1, 1247, Note_on_c, 9, 44, 92
1, 1248, Note_off_c, 9, 44, 64
1, 1248, Pitch_bend_c, 5, 11920
1, 1249, Pitch_bend_c, 5, 11791
1, 1251, Pitch_bend_c, 5, 11675
1, 1252, Pitch_bend_c, 5, 11618
1, 1255, Note_off_c, 5, 58, 64
1, 1258, Note_on_c, 5, 58, 119
1, 1258, Pitch_bend_c, 5, 8271
1, 1261, Pitch_bend_c, 5, 8447
1, 1263, Pitch_bend_c, 5, 8511
1, 1269, Pitch_bend_c, 5, 4369
1, 1272, Pitch_bend_c, 5, 4305
1, 1274, Pitch_bend_c, 5, 4257
1, 1284, Pitch_bend_c, 5, 8192
1, 1284, Note_on_c, 5, 54, 87
1, 1285, Note_off_c, 5, 58, 64
1, 1285, Pitch_bend_c, 5, 9999
1, 1287, Pitch_bend_c, 5, 10159
1, 1288, Pitch_bend_c, 5, 11999
1, 1295, Pitch_bend_c, 5, 12207
1, 1298, Note_off_c, 5, 54, 64
1, 1308, Note_on_c, 5, 52, 84
1, 1308, Pitch_bend_c, 5, 8367
1, 1309, Pitch_bend_c, 5, 8319
1, 1313, Note_on_c, 9, 44, 59
1, 1314, Note_off_c, 9, 44, 64
1, 1321, Pitch_bend_c, 5, 8271
1, 1324, Pitch_bend_c, 5, 8192
1, 1328, Pitch_bend_c, 5, 8145
1, 1338, Pitch_bend_c, 5, 8192
1, 1340, Pitch_bend_c, 5, 8591
1, 1342, Pitch_bend_c, 5, 9183
1, 1343, Note_off_c, 1, 45, 64
1, 1343, Note_on_c, 1, 40, 82
1, 1344, Pitch_bend_c, 5, 9679
1, 1345, Note_on_c, 9, 44, 82
1, 1346, Note_off_c, 9, 44, 64
1, 1348, Pitch_bend_c, 5, 9631
1, 1350, Pitch_bend_c, 5, 9231
1, 1352, Pitch_bend_c, 5, 8319
1, 1355, Pitch_bend_c, 5, 8145
1, 1360, Pitch_bend_c, 5, 8192
1, 1361, Pitch_bend_c, 5, 8767
1, 1363, Pitch_bend_c, 5, 9919
1, 1369, Pitch_bend_c, 5, 9631
1, 1371, Pitch_bend_c, 5, 8543
1, 1373, Pitch_bend_c, 5, 8145
1, 1380, Pitch_bend_c, 5, 8271
1, 1382, Pitch_bend_c, 5, 9087
1, 1384, Pitch_bend_c, 5, 9679
1, 1388, Pitch_bend_c, 5, 9503
1, 1390, Pitch_bend_c, 5, 8687
1, 1392, Pitch_bend_c, 5, 8097
1, 1398, Pitch_bend_c, 5, 8223
1, 1401, Pitch_bend_c, 5, 8719
1, 1402, Pitch_bend_c, 5, 9087
1, 1408, Note_off_c, 5, 52, 64
1, 1437, Note_off_c, 1, 40, 64
1, 1439, Note_on_c, 9, 44, 71
1, 1439, Note_on_c, 1, 45, 79
1, 1440, Note_off_c, 9, 44, 64
1, 1443, Note_on_c, 5, 50, 105
1, 1443, Pitch_bend_c, 5, 8049
1, 1449, Pitch_bend_c, 5, 8161
1, 1456, Note_off_c, 2, 60, 64
1, 1460, Note_off_c, 2, 57, 64
1, 1463, Note_off_c, 2, 66, 64
1, 1467, Pitch_bend_c, 5, 8049
1, 1474, Note_off_c, 5, 50, 64
1, 1476, Note_on_c, 5, 52, 84
1, 1476, Pitch_bend_c, 5, 8271
1, 1478, Pitch_bend_c, 5, 8192
1, 1483, Note_off_c, 0, 55, 64
1, 1486, Note_off_c, 0, 60, 64
1, 1489, Pitch_bend_c, 5, 7969
1, 1491, Note_off_c, 5, 52, 64
1, 1491, Pitch_bend_c, 5, 8192
1, 1492, Note_on_c, 5, 55, 101
1, 1492, Pitch_bend_c, 5, 8161
1, 1510, Pitch_bend_c, 5, 8113
1, 1511, Note_on_c, 2, 43, 35
1, 1513, Pitch_bend_c, 5, 8065
1, 1515, Pitch_bend_c, 5, 7681
1, 1516, Note_off_c, 5, 55, 64
1, 1516, Pitch_bend_c, 5, 8113
1, 1517, Note_on_c, 2, 50, 44
1, 1523, Control_c, 0, 64, 127
1, 1526, Note_on_c, 2, 53, 44
1, 1531, Note_on_c, 2, 59, 60
1, 1534, Note_on_c, 5, 54, 95
1, 1535, Note_on_c, 9, 44, 66
1, 1535, Note_off_c, 1, 45, 64
1, 1535, Note_on_c, 1, 43, 88
1, 1536, Note_off_c, 9, 44, 64
1, 1539, Note_on_c, 2, 62, 58
1, 1540, Pitch_bend_c, 5, 12159
1, 1542, Control_c, 0, 64, 0
1, 1543, Note_on_c, 0, 59, 59
1, 1543, Note_on_c, 0, 53, 66
1, 1549, Note_off_c, 0, 59, 64
1, 1550, Note_off_c, 0, 53, 64
1, 1552, Pitch_bend_c, 5, 12255
1, 1556, Note_on_c, 0, 73, 75
1, 1557, Note_on_c, 0, 77, 84
1, 1557, Note_on_c, 0, 69, 77
1, 1565, Pitch_bend_c, 5, 12159
1, 1566, Pitch_bend_c, 5, 12095
1, 1568, Note_off_c, 0, 73, 64
1, 1569, Note_on_c, 0, 74, 84
1, 1574, Note_off_c, 0, 69, 64
1, 1578, Note_off_c, 0, 77, 64
1, 1579, Note_off_c, 0, 74, 64
1, 1579, Pitch_bend_c, 5, 12159
1, 1580, Pitch_bend_c, 5, 12366
1, 1582, Pitch_bend_c, 5, 12686
1, 1584, Pitch_bend_c, 5, 12958
1, 1586, Note_on_c, 0, 67, 73
1, 1586, Note_on_c, 0, 76, 73
1, 1586, Note_on_c, 0, 72, 84
1, 1589, Pitch_bend_c, 5, 12910
1, 1591, Pitch_bend_c, 5, 12638
1, 1593, Pitch_bend_c, 5, 12095
1, 1594, Note_off_c, 2, 53, 64
1, 1595, Pitch_bend_c, 5, 12047
1, 1596, Note_off_c, 2, 43, 64
1, 1596, Note_off_c, 2, 62, 64
1, 1596, Note_off_c, 2, 50, 64
1, 1597, Note_off_c, 2, 59, 64
1, 1598, Note_off_c, 0, 76, 64
1, 1600, Note_off_c, 0, 72, 64
1, 1600, Pitch_bend_c, 5, 12095
1, 1602, Pitch_bend_c, 5, 12318
1, 1603, Note_off_c, 0, 67, 64
1, 1604, Pitch_bend_c, 5, 12686
1, 1605, Pitch_bend_c, 5, 13006
1, 1607, Pitch_bend_c, 5, 13166
1, 1609, Note_on_c, 0, 74, 96
1, 1611, Pitch_bend_c, 5, 13070
1, 1613, Pitch_bend_c, 5, 12686
1, 1614, Pitch_bend_c, 5, 12095
1, 1622, Pitch_bend_c, 5, 12159
1, 1624, Note_off_c, 0, 74, 64
1, 1624, Pitch_bend_c, 5, 12366
1, 1625, Pitch_bend_c, 5, 12846
1, 1627, Pitch_bend_c, 5, 13390
1, 1628, Pitch_bend_c, 5, 13662
1, 1629, Note_on_c, 0, 73, 85
1, 1629, Note_on_c, 2, 70, 101
1, 1629, Pitch_bend_c, 2, 8447
1, 1632, Note_on_c, 9, 44, 78
1, 1633, Note_off_c, 9, 44, 64
1, 1633, Pitch_bend_c, 5, 13550
1, 1635, Pitch_bend_c, 5, 12638
1, 1637, Pitch_bend_c, 5, 12366
1, 1639, Pitch_bend_c, 5, 12047
1, 1641, Note_off_c, 0, 73, 64
1, 1643, Pitch_bend_c, 5, 12095
1, 1645, Pitch_bend_c, 2, 8335
1, 1645, Pitch_bend_c, 5, 12207
1, 1646, Note_on_c, 0, 72, 96
1, 1646, Pitch_bend_c, 5, 12638
1, 1648, Pitch_bend_c, 5, 13118
1, 1650, Pitch_bend_c, 5, 13550
1, 1651, Note_off_c, 2, 70, 64
1, 1654, Pitch_bend_c, 5, 13502
1, 1656, Pitch_bend_c, 5, 12798
1, 1658, Note_off_c, 0, 72, 64
1, 1658, Pitch_bend_c, 2, 8895
1, 1658, Note_on_c, 2, 69, 100
1, 1658, Pitch_bend_c, 5, 12207
1, 1659, Pitch_bend_c, 2, 8287
1, 1660, Pitch_bend_c, 5, 12047
1, 1663, Note_on_c, 0, 70, 103
1, 1664, Pitch_bend_c, 2, 8223
1, 1665, Pitch_bend_c, 5, 12095
1, 1667, Pitch_bend_c, 5, 12366
1, 1669, Pitch_bend_c, 5, 12846
1, 1671, Pitch_bend_c, 5, 13278
1, 1673, Pitch_bend_c, 5, 13438
1, 1674, Note_off_c, 0, 70, 64
1, 1676, Pitch_bend_c, 5, 13342
1, 1677, Note_on_c, 0, 67, 72
1, 1677, Pitch_bend_c, 5, 12798
1, 1678, Note_off_c, 2, 69, 64
1, 1678, Pitch_bend_c, 5, 12366
1, 1679, Pitch_bend_c, 5, 12159
1, 1680, Pitch_bend_c, 5, 12095
1, 1684, Note_on_c, 2, 67, 76
1, 1685, Note_off_c, 0, 67, 64
1, 1688, Pitch_bend_c, 5, 12159
1, 1689, Note_on_c, 0, 65, 104
1, 1689, Pitch_bend_c, 5, 12207
1, 1690, Pitch_bend_c, 5, 12318
1, 1691, Pitch_bend_c, 5, 12526
1, 1692, Pitch_bend_c, 2, 16302
1, 1693, Pitch_bend_c, 2, 16350
1, 1693, Pitch_bend_c, 5, 13006
1, 1694, Pitch_bend_c, 5, 13710
1, 1695, Note_on_c, 9, 44, 63
1, 1695, Pitch_bend_c, 2, 8223
1, 1696, Note_off_c, 9, 44, 64
1, 1696, Pitch_bend_c, 5, 14094
1, 1698, Note_off_c, 0, 65, 64
1, 1699, Pitch_bend_c, 5, 13982
1, 1700, Pitch_bend_c, 5, 13822
1, 1701, Pitch_bend_c, 5, 13342
1, 1702, Pitch_bend_c, 5, 12750
1, 1703, Note_on_c, 0, 67, 126
1, 1703, Pitch_bend_c, 5, 12318
1, 1704, Pitch_bend_c, 5, 12047
1, 1712, Note_off_c, 0, 67, 64
1, 1712, Note_off_c, 2, 67, 64
1, 1712, Pitch_bend_c, 5, 12366
1, 1713, Pitch_bend_c, 5, 12574
1, 1714, Pitch_bend_c, 5, 13006
1, 1715, Pitch_bend_c, 5, 13278
1, 1716, Pitch_bend_c, 5, 13710
1, 1718, Note_on_c, 0, 67, 112
1, 1718, Note_on_c, 2, 65, 83
1, 1718, Pitch_bend_c, 2, 8303
1, 1720, Pitch_bend_c, 5, 13614
1, 1721, Pitch_bend_c, 5, 13438
1, 1722, Pitch_bend_c, 5, 12910
1, 1723, Pitch_bend_c, 5, 12207
1, 1724, Pitch_bend_c, 5, 12159
1, 1726, Pitch_bend_c, 2, 8399
1, 1727, Note_on_c, 9, 44, 68
1, 1728, Note_off_c, 9, 44, 64
1, 1729, Note_off_c, 1, 43, 64
1, 1729, Note_on_c, 1, 38, 88
1, 1729, Pitch_bend_c, 2, 8447
1, 1730, Pitch_bend_c, 5, 12207
1, 1731, Pitch_bend_c, 5, 12255
1, 1732, Pitch_bend_c, 5, 12686
1, 1733, Note_on_c, 0, 65, 90
1, 1733, Pitch_bend_c, 5, 13118
1, 1734, Note_off_c, 0, 67, 64
1, 1734, Pitch_bend_c, 5, 13502
1, 1735, Pitch_bend_c, 5, 13774
1, 1736, Pitch_bend_c, 5, 13982
1, 1738, Pitch_bend_c, 5, 13934
1, 1739, Pitch_bend_c, 5, 13822
1, 1740, Pitch_bend_c, 5, 13438
1, 1741, Pitch_bend_c, 2, 8399
1, 1741, Pitch_bend_c, 5, 12910
1, 1742, Note_off_c, 0, 65, 64
1, 1742, Pitch_bend_c, 5, 12207
1, 1743, Pitch_bend_c, 5, 12159
1, 1744, Note_on_c, 0, 62, 82
1, 1744, Pitch_bend_c, 5, 12047
1, 1745, Note_off_c, 2, 65, 64
1, 1748, Pitch_bend_c, 5, 12095
1, 1751, Note_on_c, 2, 64, 83
1, 1751, Pitch_bend_c, 2, 8319
1, 1752, Note_off_c, 0, 62, 64
1, 1752, Note_off_c, 5, 54, 64
1, 1755, Note_on_c, 0, 61, 108
1, 1756, Pitch_bend_c, 2, 8415
1, 1757, Pitch_bend_c, 2, 8495
1, 1759, Pitch_bend_c, 2, 8687
1, 1760, Pitch_bend_c, 2, 8767
1, 1761, Pitch_bend_c, 2, 9087
1, 1762, Pitch_bend_c, 2, 9311
1, 1763, Note_off_c, 0, 61, 64
1, 1763, Pitch_bend_c, 2, 9599
1, 1765, Pitch_bend_c, 2, 10191
1, 1766, Note_on_c, 0, 60, 71
1, 1766, Pitch_bend_c, 2, 10655
1, 1767, Pitch_bend_c, 2, 11023
1, 1768, Pitch_bend_c, 2, 11311
1, 1769, Pitch_bend_c, 2, 11439
1, 1770, Pitch_bend_c, 2, 11871
1, 1771, Pitch_bend_c, 2, 12207
1, 1772, Pitch_bend_c, 2, 12398
1, 1773, Note_off_c, 0, 60, 64
1, 1773, Pitch_bend_c, 2, 12542
1, 1777, Note_on_c, 0, 58, 93
1, 1787, Note_off_c, 0, 58, 64
1, 1791, Pitch_bend_c, 2, 12494
1, 1794, Note_on_c, 0, 58, 82
1, 1794, Pitch_bend_c, 2, 12446
1, 1795, Pitch_bend_c, 2, 12350
1, 1796, Pitch_bend_c, 2, 12302
1, 1801, Pitch_bend_c, 2, 12207
1, 1802, Pitch_bend_c, 2, 12015
1, 1803, Pitch_bend_c, 2, 11535
1, 1804, Pitch_bend_c, 2, 10927
1, 1805, Pitch_bend_c, 2, 10367
1, 1806, Pitch_bend_c, 2, 9919
1, 1807, Pitch_bend_c, 2, 9551
1, 1808, Pitch_bend_c, 2, 9279
1, 1809, Pitch_bend_c, 2, 9039
1, 1810, Pitch_bend_c, 2, 8815
1, 1811, Note_off_c, 0, 58, 64
1, 1811, Pitch_bend_c, 2, 8639
1, 1812, Note_on_c, 0, 55, 74
1, 1813, Pitch_bend_c, 2, 8367
1, 1814, Pitch_bend_c, 2, 8145
1, 1815, Pitch_bend_c, 2, 8049
1, 1822, Pitch_bend_c, 2, 7825
1, 1823, Note_on_c, 9, 44, 70
1, 1824, Note_off_c, 9, 44, 64
1, 1824, Note_off_c, 2, 64, 64
1, 1824, Pitch_bend_c, 2, 8049
1, 1825, Note_off_c, 1, 38, 64
1, 1825, Note_on_c, 1, 41, 95
1, 1827, Pitch_bend_c, 2, 8239
1, 1827, Note_on_c, 2, 62, 94
1, 1828, Pitch_bend_c, 2, 8207
1, 1844, Note_off_c, 0, 55, 64
1, 1845, Note_on_c, 0, 53, 50
1, 1849, Pitch_bend_c, 2, 8287
1, 1852, Note_off_c, 2, 62, 64
1, 1857, Note_on_c, 2, 60, 94
1, 1857, Pitch_bend_c, 2, 8895
1, 1861, Pitch_bend_c, 5, 8065
1, 1861, Note_on_c, 5, 55, 86
1, 1866, Pitch_bend_c, 2, 9295
1, 1867, Pitch_bend_c, 2, 9647
1, 1869, Pitch_bend_c, 2, 10159
1, 1870, Pitch_bend_c, 2, 11119
1, 1872, Pitch_bend_c, 2, 11231
1, 1873, Note_off_c, 5, 55, 64
1, 1873, Note_on_c, 5, 58, 110
1, 1873, Pitch_bend_c, 5, 8192
1, 1874, Pitch_bend_c, 2, 11599
1, 1874, Pitch_bend_c, 5, 8081
1, 1876, Pitch_bend_c, 5, 8145
1, 1877, Note_off_c, 2, 60, 64
1, 1883, Note_off_c, 5, 58, 64
1, 1883, Note_on_c, 5, 62, 124
1, 1883, Pitch_bend_c, 5, 8192
1, 1884, Pitch_bend_c, 2, 9679
1, 1884, Note_on_c, 2, 60, 81
1, 1885, Pitch_bend_c, 2, 9727
1, 1886, Pitch_bend_c, 2, 9615
1, 1888, Pitch_bend_c, 2, 9391
1, 1890, Pitch_bend_c, 2, 9039
1, 1891, Pitch_bend_c, 2, 8751
1, 1895, Pitch_bend_c, 2, 8639
1, 1900, Note_off_c, 0, 53, 64
1, 1900, Note_off_c, 5, 62, 64
1, 1900, Pitch_bend_c, 5, 8207
1, 1901, Pitch_bend_c, 2, 8495
1, 1902, Pitch_bend_c, 5, 8192
1, 1903, Note_on_c, 5, 64, 127
1, 1904, Pitch_bend_c, 2, 8431
1, 1905, Pitch_bend_c, 5, 8591
1, 1908, Note_on_c, 0, 53, 53
1, 1908, Pitch_bend_c, 2, 8351
1, 1912, Note_off_c, 2, 60, 64
1, 1917, Note_on_c, 2, 58, 68
1, 1917, Pitch_bend_c, 2, 8207
1, 1918, Note_off_c, 0, 53, 64
1, 1918, Pitch_bend_c, 2, 8447
1, 1919, Note_on_c, 9, 44, 65
1, 1919, Pitch_bend_c, 5, 8495
1, 1920, Note_off_c, 9, 44, 64
1, 1920, Note_off_c, 1, 41, 64
1, 1920, Note_on_c, 1, 43, 90
1, 1921, Pitch_bend_c, 5, 8591
1, 1922, Pitch_bend_c, 5, 8687
1, 1923, Pitch_bend_c, 2, 8399
1, 1923, Pitch_bend_c, 5, 8863
1, 1924, Pitch_bend_c, 5, 9039
1, 1925, Pitch_bend_c, 5, 9359
1, 1926, Pitch_bend_c, 5, 9631
1, 1928, Pitch_bend_c, 5, 9679
1, 1929, Pitch_bend_c, 5, 9871
1, 1930, Pitch_bend_c, 5, 10367
1, 1931, Pitch_bend_c, 5, 10751
1, 1932, Pitch_bend_c, 2, 8447
1, 1932, Pitch_bend_c, 5, 11071
1, 1933, Pitch_bend_c, 5, 11439
1, 1934, Pitch_bend_c, 2, 8703
1, 1934, Pitch_bend_c, 5, 11679
1, 1935, Pitch_bend_c, 2, 9359
1, 1935, Pitch_bend_c, 5, 11919
1, 1936, Pitch_bend_c, 2, 9871
1, 1938, Pitch_bend_c, 5, 11967
1, 1939, Pitch_bend_c, 5, 12063
1, 1940, Pitch_bend_c, 2, 10527
1, 1941, Pitch_bend_c, 5, 12111
1, 1945, Pitch_bend_c, 2, 10463
1, 1948, Note_off_c, 2, 58, 64
1, 1950, Pitch_bend_c, 5, 12063
1, 1951, Note_on_c, 2, 55, 53
1, 1951, Pitch_bend_c, 2, 8001
1, 1960, Pitch_bend_c, 2, 8161
1, 1962, Note_on_c, 0, 50, 56
1, 1964, Pitch_bend_c, 5, 11967
1, 1973, Note_off_c, 0, 50, 64
1, 1974, Pitch_bend_c, 2, 8223
1, 1982, Pitch_bend_c, 2, 8319
1, 1984, Pitch_bend_c, 2, 8591
1, 1986, Pitch_bend_c, 2, 8751
1, 1989, Note_on_c, 0, 55, 99
