0, 0, Header, 1, 27, 192
1, 0, Start_track
1, 0, Tempo, 480000
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TAll My Life"
3, 0, Text_t, "@TLinda Ronstadt & Aaron Neville"
3, 8544, Text_t, "\\I"
3, 8640, Text_t, " will"
3, 8736, Text_t, " nev"
3, 8832, Text_t, "er"
3, 8928, Text_t, " find"
3, 9024, Text_t, " an"
3, 9120, Text_t, "oth"
3, 9216, Text_t, "er"
3, 9312, Text_t, " lover"
3, 9600, Text_t, " sweet"
3, 9696, Text_t, "er"
3, 9792, Text_t, " than"
3, 9888, Text_t, " you,"
3, 10368, Text_t, "/sweet"
3, 10464, Text_t, "er"
3, 10560, Text_t, " than"
3, 10656, Text_t, " you"
3, 11520, Text_t, "/I"
3, 11616, Text_t, " will"
3, 11712, Text_t, " nev"
3, 11808, Text_t, "er"
3, 11904, Text_t, " find"
3, 12000, Text_t, " an"
3, 12096, Text_t, "oth"
3, 12192, Text_t, "er"
3, 12288, Text_t, " lo"
3, 12384, Text_t, "ver"
3, 12576, Text_t, " more"
3, 12672, Text_t, " pre"
3, 12768, Text_t, "cious"
3, 12864, Text_t, " than"
3, 12960, Text_t, "/y"
3, 13056, Text_t, "ou,"
3, 13344, Text_t, " more"
3, 13440, Text_t, " pre"
3, 13536, Text_t, "cious"
3, 13632, Text_t, "/than"
3, 13728, Text_t, " you"
3, 14592, Text_t, "/Close"
3, 14688, Text_t, " to"
3, 14784, Text_t, " me"
3, 14880, Text_t, " you're"
3, 14976, Text_t, " like"
3, 15072, Text_t, " my"
3, 15168, Text_t, " mother,"
3, 15264, Text_t, "/Close"
3, 15360, Text_t, " to"
3, 15456, Text_t, " me"
3, 15552, Text_t, " you're"
3, 15648, Text_t, " like"
3, 15744, Text_t, " my"
3, 15840, Text_t, " fa"
3, 15936, Text_t, "ther,"
3, 16032, Text_t, "/Close"
3, 16128, Text_t, " to"
3, 16224, Text_t, " me"
3, 16320, Text_t, " you're"
3, 16416, Text_t, " like"
3, 16512, Text_t, " my"
3, 16608, Text_t, " sis"
3, 16704, Text_t, "ter,"
3, 16800, Text_t, "/Close"
3, 16896, Text_t, " to"
3, 16992, Text_t, " me"
3, 17088, Text_t, " you're"
3, 17184, Text_t, " like"
3, 17280, Text_t, " my"
3, 17376, Text_t, " broth"
3, 17472, Text_t, "er"
3, 18048, Text_t, "/You"
3, 18144, Text_t, " are"
3, 18240, Text_t, " the"
3, 18336, Text_t, " on"
3, 18624, Text_t, "ly"
3, 18720, Text_t, " one"
3, 18912, Text_t, "/my"
3, 19200, Text_t, " ev"
3, 19296, Text_t, "ery"
3, 19392, Text_t, "thing"
3, 19776, Text_t, " and"
3, 19872, Text_t, " for"
3, 19968, Text_t, " you"
3, 20160, Text_t, " this"
3, 20256, Text_t, "/song"
3, 20448, Text_t, " I"
3, 20544, Text_t, " si"
3, 20640, Text_t, "ng"
3, 20736, Text_t, "\\All"
3, 21120, Text_t, " my"
3, 21312, Text_t, " li"
3, 21408, Text_t, "fe"
3, 22176, Text_t, " I"
3, 22272, Text_t, " pray"
3, 22368, Text_t, " for"
3, 22464, Text_t, " some"
3, 22560, Text_t, "one"
3, 22752, Text_t, " like"
3, 22944, Text_t, " you"
3, 23712, Text_t, "/I"
3, 23808, Text_t, " th"
3, 24192, Text_t, "ank"
3, 24480, Text_t, " Go"
3, 24672, Text_t, "d"
3, 24960, Text_t, " that"
3, 25152, Text_t, " I,"
3, 25536, Text_t, " that"
3, 25632, Text_t, " I"
3, 25728, Text_t, " fi"
3, 25824, Text_t, "nal"
3, 25920, Text_t, "ly"
3, 26016, Text_t, " found"
3, 26208, Text_t, " y"
3, 26304, Text_t, "ou"
3, 26784, Text_t, "/A"
3, 26880, Text_t, "ll"
3, 27264, Text_t, " my"
3, 27456, Text_t, " li"
3, 27552, Text_t, "fe"
3, 28320, Text_t, " I"
3, 28416, Text_t, " pray"
3, 28512, Text_t, " for"
3, 28608, Text_t, " some"
3, 28704, Text_t, "one"
3, 28896, Text_t, " li"
3, 28992, Text_t, "ke"
3, 29184, Text_t, " you"
3, 29568, Text_t, "/I"
3, 29760, Text_t, " ho"
3, 29952, Text_t, "pe"
3, 30240, Text_t, " that"
3, 30432, Text_t, " you"
3, 30720, Text_t, " feel"
3, 30912, Text_t, " the"
3, 31008, Text_t, " same"
3, 31200, Text_t, " way"
3, 31488, Text_t, " to"
3, 31680, Text_t, "o"
3, 32640, Text_t, "/Yes,"
3, 32832, Text_t, " I"
3, 33024, Text_t, " pray"
3, 33312, Text_t, " that"
3, 33504, Text_t, " you"
3, 33792, Text_t, " do,"
3, 34080, Text_t, " love"
3, 34272, Text_t, " me"
3, 35040, Text_t, " too"
3, 40704, Text_t, "\\Said"
3, 40800, Text_t, " I"
3, 40896, Text_t, " promised"
3, 40992, Text_t, " to"
3, 41184, Text_t, " nev"
3, 41280, Text_t, "er"
3, 41376, Text_t, " fall"
3, 41472, Text_t, " in"
3, 41568, Text_t, " love"
3, 41664, Text_t, " with"
3, 41760, Text_t, " a"
3, 41856, Text_t, "/stran"
3, 42048, Text_t, "ger,"
3, 42336, Text_t, "/You're"
3, 42432, Text_t, " all"
3, 42528, Text_t, " I'm"
3, 42624, Text_t, " think"
3, 42720, Text_t, "ing"
3, 42816, Text_t, " o"
3, 42912, Text_t, "f"
3, 43104, Text_t, " I"
3, 43200, Text_t, " praise"
3, 43296, Text_t, " the"
3, 43392, Text_t, " Lord"
3, 43488, Text_t, " a"
3, 43584, Text_t, "bove,"
3, 43872, Text_t, "/For"
3, 43968, Text_t, " send"
3, 44064, Text_t, "ing"
3, 44160, Text_t, " me"
3, 44256, Text_t, " your"
3, 44352, Text_t, " lo"
3, 44448, Text_t, "ve,"
3, 44640, Text_t, " I"
3, 44736, Text_t, " cher"
3, 44832, Text_t, "ish"
3, 44928, Text_t, " ev"
3, 45024, Text_t, "ery"
3, 45120, Text_t, " hug,"
3, 45504, Text_t, "/I"
3, 45792, Text_t, " REAL"
3, 45984, Text_t, "LY"
3, 46080, Text_t, " LOVE"
3, 46464, Text_t, " YOU!!!"
3, 46848, Text_t, "\\All"
3, 47232, Text_t, " my"
3, 47520, Text_t, " life,"
3, 48384, Text_t, " I"
3, 48480, Text_t, " pray"
3, 48576, Text_t, " for"
3, 48672, Text_t, " someone"
3, 48864, Text_t, " like"
3, 49056, Text_t, " you,"
3, 49824, Text_t, "/I"
3, 50304, Text_t, " thank"
3, 50592, Text_t, " God"
3, 50784, Text_t, " that"
3, 51552, Text_t, " I,"
3, 51648, Text_t, " that"
3, 51744, Text_t, " I"
3, 51840, Text_t, " fi"
3, 51936, Text_t, "nal"
3, 52032, Text_t, "ly"
3, 52128, Text_t, " found"
3, 52320, Text_t, " you"
3, 52896, Text_t, "/A"
3, 52992, Text_t, "ll"
3, 53376, Text_t, " my"
3, 53568, Text_t, " li"
