0, 0, Header, 1, 14, 120
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 2, Tempo, 500000
1, 4800, Tempo, 697674
1, 33120, Tempo, 500000
1, 33120, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Soft Karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, Text_t, "@V0100"
2, 0, Text_t, "@I Lyrics entered by Eyal Retter"
2, 0, End_track
3, 0, Start_track
3, 0, MIDI_port, 0
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TFragile"
3, 0, Text_t, "@TSting"
3, 9030, Text_t, "/If"
3, 9060, Text_t, " blood"
3, 9090, Text_t, " will"
3, 9120, Text_t, " flow"
3, 9540, Text_t, "/when"
3, 9600, Text_t, " flesh"
3, 9660, Text_t, " and"
3, 9690, Text_t, " steel"
3, 9780, Text_t, " are"
3, 9810, Text_t, " one"
3, 10080, Text_t, "/Dry"
3, 10140, Text_t, "ing"
3, 10170, Text_t, " in"
3, 10230, Text_t, " the"
3, 10290, Text_t, " co"
3, 10350, Text_t, "lour"
3, 10500, Text_t, "/of"
3, 10530, Text_t, " the"
3, 10560, Text_t, " eve"
3, 10620, Text_t, "ning"
3, 10650, Text_t, " sun"
3, 10980, Text_t, "/"
3, 10980, Text_t, "/To"
3, 11040, Text_t, "mo"
3, 11100, Text_t, "rrow's"
3, 11130, Text_t, " rain"
3, 11220, Text_t, " will"
3, 11250, Text_t, "/wash"
3, 11310, Text_t, " the"
3, 11400, Text_t, " stains"
3, 11460, Text_t, " a"
3, 11550, Text_t, "way"
3, 11940, Text_t, "/But"
3, 12000, Text_t, " some"
3, 12060, Text_t, "thing"
3, 12090, Text_t, " in"
3, 12150, Text_t, " our"
3, 12210, Text_t, " minds"
3, 12330, Text_t, "/will"
3, 12360, Text_t, " al"
3, 12420, Text_t, "ways"
3, 12480, Text_t, " stay"
3, 12930, Text_t, "/"
3, 12930, Text_t, "/Per"
3, 12960, Text_t, "haps"
3, 13020, Text_t, " this"
3, 13050, Text_t, " fi"
3, 13110, Text_t, "nal"
3, 13170, Text_t, " act"
3, 13230, Text_t, " was"
3, 13290, Text_t, " meant"
3, 13410, Text_t, "/To"
3, 13440, Text_t, " clinch"
3, 13500, Text_t, " a"
3, 13530, Text_t, " life"
3, 13590, Text_t, "time's"
3, 13650, Text_t, " ar"
3, 13710, Text_t, "gu"
3, 13740, Text_t, "ment"
3, 13890, Text_t, "/That"
3, 13920, Text_t, " no"
3, 13950, Text_t, "thing"
3, 14010, Text_t, " comes"
3, 14070, Text_t, " from"
3, 14130, Text_t, " v"
3, 14190, Text_t, "io"
3, 14220, Text_t, "lence"
3, 14370, Text_t, "/and"
3, 14400, Text_t, " no"
3, 14430, Text_t, "thing"
3, 14490, Text_t, " e"
3, 14550, Text_t, "ver"
3, 14610, Text_t, " could"
3, 14850, Text_t, "/"
3, 14850, Text_t, "/For"
3, 14880, Text_t, " all"
3, 14910, Text_t, " those"
3, 14970, Text_t, " born"
3, 15030, Text_t, "/be"
3, 15090, Text_t, "neath"
3, 15150, Text_t, " an"
3, 15210, Text_t, " ang"
3, 15270, Text_t, "ry"
3, 15360, Text_t, " star"
3, 15810, Text_t, "/Lest"
3, 15840, Text_t, " we"
3, 15870, Text_t, " for"
3, 15930, Text_t, "get"
3, 15990, Text_t, " how"
3, 16050, Text_t, "/Fra"
3, 16110, Text_t, "gile"
3, 16170, Text_t, " we"
3, 16200, Text_t, " are"
3, 16800, Text_t, "/"
3, 16800, Text_t, "/On"
3, 16950, Text_t, " and"
3, 17010, Text_t, " on"
3, 17190, Text_t, "/the"
3, 17280, Text_t, " rain"
3, 17430, Text_t, " will"
3, 17490, Text_t, " fall"
3, 17670, Text_t, "/Like"
3, 17760, Text_t, " tears"
3, 17850, Text_t, " from"
3, 17910, Text_t, " a "
3, 17970, Text_t, " star"
3, 18180, Text_t, "/like"
3, 18240, Text_t, " tears"
3, 18330, Text_t, " from"
3, 18390, Text_t, " a"
3, 18450, Text_t, " star"
3, 18720, Text_t, "/On"
3, 18870, Text_t, " and"
3, 18930, Text_t, " on"
3, 19110, Text_t, "/the"
3, 19200, Text_t, " rain"
3, 19350, Text_t, " will"
3, 19410, Text_t, " say"
3, 19590, Text_t, "/How"
3, 19680, Text_t, " fra"
3, 19770, Text_t, "gile"
3, 19830, Text_t, " we"
3, 19890, Text_t, " are"
3, 20100, Text_t, "/how"
3, 20160, Text_t, " fra"
3, 20250, Text_t, "gile"
3, 20310, Text_t, " we"
3, 20370, Text_t, " are"
3, 28320, Text_t, "/"
3, 28320, Text_t, "/On"
3, 28470, Text_t, " and"
3, 28530, Text_t, " on"
3, 28710, Text_t, "/the"
3, 28800, Text_t, " rain"
3, 28950, Text_t, " will"
3, 29010, Text_t, " fall"
3, 29190, Text_t, "/Like"
3, 29280, Text_t, " tears"
3, 29370, Text_t, " from"
3, 29430, Text_t, " a"
3, 29490, Text_t, " star"
3, 29700, Text_t, "/like"
3, 29760, Text_t, " tears"
3, 29850, Text_t, " from"
3, 29910, Text_t, " a"
3, 29970, Text_t, " star"
3, 30240, Text_t, "/On"
3, 30390, Text_t, " and"
3, 30450, Text_t, " on"
3, 30630, Text_t, "/the"
3, 30720, Text_t, " rain"
3, 30870, Text_t, " will"
3, 30930, Text_t, " say"
3, 31110, Text_t, "/How"
3, 31200, Text_t, " fra"
3, 31290, Text_t, "gile"
3, 31350, Text_t, " we"
3, 31410, Text_t, " are"
3, 31620, Text_t, "/how"
3, 31680, Text_t, " fra"
3, 31770, Text_t, "gile"
3, 31830, Text_t, " we"
3, 31890, Text_t, " are"
3, 32100, Text_t, "/How"
3, 32160, Text_t, " fra"
3, 32250, Text_t, "gile"
3, 32310, Text_t, " we"
3, 32370, Text_t, " are"
3, 32580, Text_t, "/how"
3, 32640, Text_t, " fra"
3, 32730, Text_t, "gile"
3, 32790, Text_t, " we"
3, 32850, Text_t, " are"
3, 32850, End_track
4, 0, Start_track
4, 0, MIDI_port, 0
4, 0, Program_c, 1, 26
4, 128, Program_c, 1, 35
4, 130, Control_c, 1, 7, 100
4, 130, Control_c, 1, 10, 64
4, 130, Control_c, 1, 11, 127
4, 131, Control_c, 1, 91, 0
4, 131, Control_c, 1, 93, 0
4, 2040, Note_on_c, 1, 35, 110
4, 2877, Note_on_c, 1, 35, 0
4, 3000, Note_on_c, 1, 28, 110
4, 3837, Note_on_c, 1, 28, 0
4, 3960, Note_on_c, 1, 35, 110
4, 5277, Note_on_c, 1, 35, 0
4, 5370, Note_on_c, 1, 28, 124
4, 5380, Note_on_c, 1, 28, 0
4, 5400, Note_on_c, 1, 28, 124
4, 5757, Note_on_c, 1, 28, 0
4, 5850, Note_on_c, 1, 33, 124
4, 5860, Note_on_c, 1, 33, 0
4, 5880, Note_on_c, 1, 33, 124
4, 6237, Note_on_c, 1, 33, 0
4, 6330, Note_on_c, 1, 35, 124
4, 6340, Note_on_c, 1, 35, 0
4, 6360, Note_on_c, 1, 35, 124
4, 6717, Note_on_c, 1, 35, 0
4, 6810, Note_on_c, 1, 40, 124
4, 6840, Note_on_c, 1, 28, 124
4, 7197, Note_on_c, 1, 28, 0
4, 7197, Note_on_c, 1, 40, 0
4, 7290, Note_on_c, 1, 28, 124
4, 7300, Note_on_c, 1, 28, 0
4, 7320, Note_on_c, 1, 28, 124
4, 7677, Note_on_c, 1, 28, 0
4, 7770, Note_on_c, 1, 33, 124
4, 7780, Note_on_c, 1, 33, 0
4, 7800, Note_on_c, 1, 33, 124
4, 8157, Note_on_c, 1, 33, 0
4, 8250, Note_on_c, 1, 35, 124
4, 8260, Note_on_c, 1, 35, 0
4, 8280, Note_on_c, 1, 35, 124
4, 8637, Note_on_c, 1, 35, 0
4, 8730, Note_on_c, 1, 40, 124
4, 8760, Note_on_c, 1, 28, 124
4, 9117, Note_on_c, 1, 28, 0
4, 9117, Note_on_c, 1, 40, 0
4, 9210, Note_on_c, 1, 28, 124
4, 9220, Note_on_c, 1, 28, 0
4, 9240, Note_on_c, 1, 28, 124
4, 9597, Note_on_c, 1, 28, 0
4, 9690, Note_on_c, 1, 33, 124
4, 9700, Note_on_c, 1, 33, 0
4, 9720, Note_on_c, 1, 33, 124
4, 10077, Note_on_c, 1, 33, 0
4, 10170, Note_on_c, 1, 35, 124
4, 10180, Note_on_c, 1, 35, 0
4, 10200, Note_on_c, 1, 35, 124
4, 10557, Note_on_c, 1, 35, 0
4, 10650, Note_on_c, 1, 40, 124
4, 10680, Note_on_c, 1, 28, 124
4, 11037, Note_on_c, 1, 28, 0
4, 11037, Note_on_c, 1, 40, 0
4, 11130, Note_on_c, 1, 28, 124
4, 11140, Note_on_c, 1, 28, 0
4, 11160, Note_on_c, 1, 28, 124
4, 11517, Note_on_c, 1, 28, 0
4, 11610, Note_on_c, 1, 33, 124
4, 11620, Note_on_c, 1, 33, 0
4, 11640, Note_on_c, 1, 33, 124
4, 11997, Note_on_c, 1, 33, 0
4, 12090, Note_on_c, 1, 35, 124
4, 12100, Note_on_c, 1, 35, 0
4, 12120, Note_on_c, 1, 35, 124
4, 12477, Note_on_c, 1, 35, 0
4, 12570, Note_on_c, 1, 40, 124
4, 12600, Note_on_c, 1, 28, 124
4, 12957, Note_on_c, 1, 28, 0
4, 12957, Note_on_c, 1, 40, 0
4, 13050, Note_on_c, 1, 28, 124
4, 13060, Note_on_c, 1, 28, 0
4, 13080, Note_on_c, 1, 28, 124
4, 13437, Note_on_c, 1, 28, 0
4, 13530, Note_on_c, 1, 33, 124
4, 13540, Note_on_c, 1, 33, 0
4, 13560, Note_on_c, 1, 33, 124
4, 13917, Note_on_c, 1, 33, 0
4, 14010, Note_on_c, 1, 35, 124
4, 14020, Note_on_c, 1, 35, 0
4, 14040, Note_on_c, 1, 35, 124
4, 14397, Note_on_c, 1, 35, 0
4, 14490, Note_on_c, 1, 40, 124
4, 14520, Note_on_c, 1, 28, 124
4, 14877, Note_on_c, 1, 28, 0
4, 14877, Note_on_c, 1, 40, 0
4, 14970, Note_on_c, 1, 28, 124
4, 14980, Note_on_c, 1, 28, 0
4, 15000, Note_on_c, 1, 28, 124
4, 15357, Note_on_c, 1, 28, 0
4, 15450, Note_on_c, 1, 33, 124
4, 15460, Note_on_c, 1, 33, 0
4, 15480, Note_on_c, 1, 33, 124
4, 15837, Note_on_c, 1, 33, 0
4, 15930, Note_on_c, 1, 35, 124
4, 15940, Note_on_c, 1, 35, 0
4, 15960, Note_on_c, 1, 35, 124
4, 16317, Note_on_c, 1, 35, 0
4, 16410, Note_on_c, 1, 40, 124
4, 16440, Note_on_c, 1, 28, 124
4, 16797, Note_on_c, 1, 28, 0
4, 16797, Note_on_c, 1, 40, 0
4, 16890, Note_on_c, 1, 36, 124
4, 16900, Note_on_c, 1, 36, 0
4, 16920, Note_on_c, 1, 36, 124
4, 17277, Note_on_c, 1, 36, 0
4, 17370, Note_on_c, 1, 35, 124
4, 17380, Note_on_c, 1, 35, 0
4, 17400, Note_on_c, 1, 35, 124
4, 17757, Note_on_c, 1, 35, 0
4, 17850, Note_on_c, 1, 40, 124
4, 17880, Note_on_c, 1, 28, 124
4, 18237, Note_on_c, 1, 28, 0
4, 18237, Note_on_c, 1, 40, 0
4, 18330, Note_on_c, 1, 40, 124
4, 18360, Note_on_c, 1, 28, 124
4, 18717, Note_on_c, 1, 28, 0
4, 18717, Note_on_c, 1, 40, 0
4, 18810, Note_on_c, 1, 36, 124
4, 18820, Note_on_c, 1, 36, 0
4, 18840, Note_on_c, 1, 36, 124
4, 19197, Note_on_c, 1, 36, 0
4, 19290, Note_on_c, 1, 35, 124
4, 19300, Note_on_c, 1, 35, 0
4, 19320, Note_on_c, 1, 35, 124
4, 19677, Note_on_c, 1, 35, 0
4, 19770, Note_on_c, 1, 40, 124
4, 19800, Note_on_c, 1, 28, 124
4, 20157, Note_on_c, 1, 28, 0
4, 20157, Note_on_c, 1, 40, 0
4, 20250, Note_on_c, 1, 40, 124
4, 20280, Note_on_c, 1, 28, 124
4, 20637, Note_on_c, 1, 28, 0
4, 20637, Note_on_c, 1, 40, 0
4, 20730, Note_on_c, 1, 28, 124
4, 20740, Note_on_c, 1, 28, 0
4, 20760, Note_on_c, 1, 28, 124
4, 21117, Note_on_c, 1, 28, 0
4, 21210, Note_on_c, 1, 33, 124
4, 21220, Note_on_c, 1, 33, 0
4, 21240, Note_on_c, 1, 33, 124
4, 21597, Note_on_c, 1, 33, 0
4, 21690, Note_on_c, 1, 35, 124
4, 21700, Note_on_c, 1, 35, 0
4, 21720, Note_on_c, 1, 35, 124
4, 22077, Note_on_c, 1, 35, 0
4, 22170, Note_on_c, 1, 40, 124
4, 22200, Note_on_c, 1, 28, 124
4, 22557, Note_on_c, 1, 28, 0
4, 22557, Note_on_c, 1, 40, 0
4, 22650, Note_on_c, 1, 28, 124
4, 22660, Note_on_c, 1, 28, 0
4, 22680, Note_on_c, 1, 28, 124
4, 23037, Note_on_c, 1, 28, 0
4, 23130, Note_on_c, 1, 33, 124
4, 23140, Note_on_c, 1, 33, 0
4, 23160, Note_on_c, 1, 33, 124
4, 23517, Note_on_c, 1, 33, 0
4, 23610, Note_on_c, 1, 35, 124
4, 23620, Note_on_c, 1, 35, 0
4, 23640, Note_on_c, 1, 35, 124
4, 23997, Note_on_c, 1, 35, 0
4, 24090, Note_on_c, 1, 40, 124
4, 24120, Note_on_c, 1, 28, 124
4, 24477, Note_on_c, 1, 28, 0
4, 24477, Note_on_c, 1, 40, 0
4, 24570, Note_on_c, 1, 28, 124
4, 24580, Note_on_c, 1, 28, 0
4, 24600, Note_on_c, 1, 28, 124
4, 24957, Note_on_c, 1, 28, 0
4, 25050, Note_on_c, 1, 33, 124
4, 25060, Note_on_c, 1, 33, 0
4, 25080, Note_on_c, 1, 33, 124
4, 25437, Note_on_c, 1, 33, 0
4, 25530, Note_on_c, 1, 35, 124
4, 25540, Note_on_c, 1, 35, 0
4, 25560, Note_on_c, 1, 35, 124
4, 25917, Note_on_c, 1, 35, 0
4, 26010, Note_on_c, 1, 40, 124
4, 26040, Note_on_c, 1, 28, 124
4, 26397, Note_on_c, 1, 28, 0
4, 26397, Note_on_c, 1, 40, 0
4, 26490, Note_on_c, 1, 28, 124
4, 26500, Note_on_c, 1, 28, 0
4, 26520, Note_on_c, 1, 28, 124
4, 26877, Note_on_c, 1, 28, 0
4, 26970, Note_on_c, 1, 33, 124
4, 26980, Note_on_c, 1, 33, 0
4, 27000, Note_on_c, 1, 33, 124
4, 27357, Note_on_c, 1, 33, 0
4, 27450, Note_on_c, 1, 35, 124
4, 27460, Note_on_c, 1, 35, 0
4, 27480, Note_on_c, 1, 35, 124
4, 27837, Note_on_c, 1, 35, 0
4, 27930, Note_on_c, 1, 40, 124
4, 27960, Note_on_c, 1, 28, 124
4, 28317, Note_on_c, 1, 28, 0
