0, 0, Header, 1, 24, 120
1, 0, Start_track
1, 0, MIDI_port, 0
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, MIDI_port, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 582524
1, 6720, Marker_t, "2"
1, 12480, Marker_t, "BR"
1, 16800, Marker_t, "3"
1, 21600, Time_signature, 3, 2, 24, 8
1, 21960, Time_signature, 4, 2, 24, 8
1, 23400, Marker_t, "s"
1, 27720, Marker_t, "last"
1, 33000, Time_signature, 3, 2, 24, 8
1, 33360, Time_signature, 4, 2, 24, 8
1, 33360, Marker_t, "fin"
1, 33360, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Program_c, 0, 34
2, 0, Control_c, 0, 7, 125
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 1, 0
2, 20, Control_c, 0, 11, 64
2, 120, Control_c, 0, 65, 0
2, 120, Control_c, 0, 67, 0
2, 120, Control_c, 0, 93, 0
2, 120, Control_c, 0, 91, 64
2, 120, Control_c, 0, 64, 0
2, 120, Pitch_bend_c, 0, 8192
2, 120, Control_c, 0, 68, 0
2, 480, Note_on_c, 0, 32, 125
2, 960, Note_on_c, 0, 32, 0
2, 960, Note_on_c, 0, 29, 125
2, 1380, Note_on_c, 0, 29, 0
2, 1380, Pitch_bend_c, 0, 8192
2, 1380, Note_on_c, 0, 34, 125
2, 1381, Pitch_bend_c, 0, 8329
2, 1382, Pitch_bend_c, 0, 8466
2, 1383, Pitch_bend_c, 0, 8602
2, 1384, Pitch_bend_c, 0, 8739
2, 1385, Pitch_bend_c, 0, 8875
2, 1386, Pitch_bend_c, 0, 9012
2, 1387, Pitch_bend_c, 0, 9148
2, 1388, Pitch_bend_c, 0, 9285
2, 1389, Pitch_bend_c, 0, 9421
2, 1390, Pitch_bend_c, 0, 9558
2, 1391, Pitch_bend_c, 0, 9694
2, 1392, Pitch_bend_c, 0, 9831
2, 1393, Pitch_bend_c, 0, 9967
2, 1394, Pitch_bend_c, 0, 10104
2, 1395, Pitch_bend_c, 0, 10240
2, 1396, Pitch_bend_c, 0, 10377
2, 1397, Pitch_bend_c, 0, 10513
2, 1398, Pitch_bend_c, 0, 10650
2, 1399, Pitch_bend_c, 0, 10786
2, 1400, Pitch_bend_c, 0, 10923
2, 1401, Pitch_bend_c, 0, 11059
2, 1402, Pitch_bend_c, 0, 11196
2, 1403, Pitch_bend_c, 0, 11332
2, 1404, Pitch_bend_c, 0, 11469
2, 1405, Pitch_bend_c, 0, 11605
2, 1406, Pitch_bend_c, 0, 11742
2, 1407, Pitch_bend_c, 0, 11878
2, 1408, Pitch_bend_c, 0, 12015
2, 1409, Pitch_bend_c, 0, 12151
2, 1410, Pitch_bend_c, 0, 12288
2, 1411, Pitch_bend_c, 0, 12425
2, 1412, Pitch_bend_c, 0, 12561
2, 1413, Pitch_bend_c, 0, 12698
2, 1414, Pitch_bend_c, 0, 12834
2, 1415, Pitch_bend_c, 0, 12971
2, 1416, Pitch_bend_c, 0, 13107
2, 1417, Pitch_bend_c, 0, 13244
2, 1418, Pitch_bend_c, 0, 13380
2, 1419, Pitch_bend_c, 0, 13517
2, 1420, Pitch_bend_c, 0, 13653
2, 1421, Pitch_bend_c, 0, 13790
2, 1422, Pitch_bend_c, 0, 13926
2, 1423, Pitch_bend_c, 0, 14063
2, 1424, Pitch_bend_c, 0, 14199
2, 1425, Pitch_bend_c, 0, 14336
2, 1426, Pitch_bend_c, 0, 14472
2, 1427, Pitch_bend_c, 0, 14609
2, 1428, Pitch_bend_c, 0, 14745
2, 1429, Pitch_bend_c, 0, 14882
2, 1430, Pitch_bend_c, 0, 15018
2, 1431, Pitch_bend_c, 0, 15155
2, 1432, Pitch_bend_c, 0, 15291
2, 1433, Pitch_bend_c, 0, 15428
2, 1434, Pitch_bend_c, 0, 15564
2, 1435, Pitch_bend_c, 0, 15701
2, 1436, Pitch_bend_c, 0, 15837
2, 1437, Pitch_bend_c, 0, 15974
2, 1438, Pitch_bend_c, 0, 16110
2, 1439, Pitch_bend_c, 0, 16247
2, 1440, Pitch_bend_c, 0, 16383
2, 1740, Note_on_c, 0, 34, 0
2, 1740, Pitch_bend_c, 0, 8192
2, 1740, Note_on_c, 0, 41, 125
2, 1741, Pitch_bend_c, 0, 8466
2, 1742, Pitch_bend_c, 0, 8739
2, 1743, Pitch_bend_c, 0, 9012
2, 1744, Pitch_bend_c, 0, 9285
2, 1745, Pitch_bend_c, 0, 9558
2, 1746, Pitch_bend_c, 0, 9831
2, 1747, Pitch_bend_c, 0, 10104
2, 1748, Pitch_bend_c, 0, 10377
2, 1749, Pitch_bend_c, 0, 10650
2, 1750, Pitch_bend_c, 0, 10923
2, 1751, Pitch_bend_c, 0, 11196
2, 1752, Pitch_bend_c, 0, 11469
2, 1753, Pitch_bend_c, 0, 11742
2, 1754, Pitch_bend_c, 0, 12015
2, 1755, Pitch_bend_c, 0, 12288
2, 1756, Pitch_bend_c, 0, 12561
2, 1757, Pitch_bend_c, 0, 12834
2, 1758, Pitch_bend_c, 0, 13107
2, 1759, Pitch_bend_c, 0, 13380
2, 1760, Pitch_bend_c, 0, 13653
2, 1761, Pitch_bend_c, 0, 13926
2, 1762, Pitch_bend_c, 0, 14199
2, 1763, Pitch_bend_c, 0, 14472
2, 1764, Pitch_bend_c, 0, 14745
2, 1765, Pitch_bend_c, 0, 15018
2, 1766, Pitch_bend_c, 0, 15291
2, 1767, Pitch_bend_c, 0, 15564
2, 1768, Pitch_bend_c, 0, 15837
2, 1769, Pitch_bend_c, 0, 16110
2, 1770, Pitch_bend_c, 0, 16383
2, 1920, Note_on_c, 0, 41, 0
2, 1920, Pitch_bend_c, 0, 8192
2, 1920, Note_on_c, 0, 42, 125
2, 2100, Note_on_c, 0, 42, 0
2, 2100, Pitch_bend_c, 0, 8192
2, 2100, Note_on_c, 0, 37, 125
2, 2101, Pitch_bend_c, 0, 8520
2, 2102, Pitch_bend_c, 0, 8848
2, 2103, Pitch_bend_c, 0, 9175
2, 2104, Pitch_bend_c, 0, 9503
2, 2105, Pitch_bend_c, 0, 9831
2, 2106, Pitch_bend_c, 0, 10158
2, 2107, Pitch_bend_c, 0, 10486
2, 2108, Pitch_bend_c, 0, 10814
2, 2109, Pitch_bend_c, 0, 11141
2, 2110, Pitch_bend_c, 0, 11469
2, 2111, Pitch_bend_c, 0, 11797
2, 2112, Pitch_bend_c, 0, 12124
2, 2113, Pitch_bend_c, 0, 12452
2, 2114, Pitch_bend_c, 0, 12779
2, 2115, Pitch_bend_c, 0, 13107
2, 2116, Pitch_bend_c, 0, 13435
2, 2117, Pitch_bend_c, 0, 13762
2, 2118, Pitch_bend_c, 0, 14090
2, 2119, Pitch_bend_c, 0, 14418
2, 2120, Pitch_bend_c, 0, 14745
2, 2121, Pitch_bend_c, 0, 15073
2, 2122, Pitch_bend_c, 0, 15401
2, 2123, Pitch_bend_c, 0, 15728
2, 2124, Pitch_bend_c, 0, 16056
2, 2125, Pitch_bend_c, 0, 16383
2, 2400, Note_on_c, 0, 37, 0
2, 2400, Pitch_bend_c, 0, 8192
2, 2400, Note_on_c, 0, 32, 125
2, 2570, Note_on_c, 0, 32, 0
2, 2580, Note_on_c, 0, 32, 125
2, 2635, Note_on_c, 0, 32, 0
2, 2640, Note_on_c, 0, 32, 125
2, 2880, Note_on_c, 0, 32, 0
2, 2880, Note_on_c, 0, 29, 125
2, 3050, Note_on_c, 0, 29, 0
2, 3060, Note_on_c, 0, 29, 125
2, 3115, Note_on_c, 0, 29, 0
2, 3120, Note_on_c, 0, 29, 125
2, 3360, Note_on_c, 0, 29, 0
2, 3360, Note_on_c, 0, 36, 125
2, 3530, Note_on_c, 0, 36, 0
2, 3540, Note_on_c, 0, 31, 125
2, 3595, Note_on_c, 0, 31, 0
2, 3600, Note_on_c, 0, 36, 125
2, 3770, Note_on_c, 0, 36, 0
2, 3780, Note_on_c, 0, 43, 125
2, 3835, Note_on_c, 0, 43, 0
2, 3840, Note_on_c, 0, 48, 125
2, 4010, Note_on_c, 0, 48, 0
2, 4020, Note_on_c, 0, 43, 125
2, 4075, Note_on_c, 0, 43, 0
2, 4080, Note_on_c, 0, 36, 125
2, 4260, Note_on_c, 0, 36, 0
2, 4260, Note_on_c, 0, 43, 125
2, 4320, Note_on_c, 0, 43, 0
2, 4320, Note_on_c, 0, 41, 125
2, 4490, Note_on_c, 0, 41, 0
2, 4500, Note_on_c, 0, 41, 125
2, 4555, Note_on_c, 0, 41, 0
2, 4560, Note_on_c, 0, 41, 125
2, 4800, Note_on_c, 0, 41, 0
2, 4800, Note_on_c, 0, 36, 125
2, 4970, Note_on_c, 0, 36, 0
2, 4980, Note_on_c, 0, 36, 125
2, 5035, Note_on_c, 0, 36, 0
2, 5040, Note_on_c, 0, 36, 125
2, 5280, Note_on_c, 0, 36, 0
2, 5280, Note_on_c, 0, 37, 125
2, 5450, Note_on_c, 0, 37, 0
2, 5460, Note_on_c, 0, 37, 125
2, 5515, Note_on_c, 0, 37, 0
2, 5520, Note_on_c, 0, 37, 125
2, 5760, Note_on_c, 0, 37, 0
2, 5760, Note_on_c, 0, 39, 125
2, 5930, Note_on_c, 0, 39, 0
2, 5940, Note_on_c, 0, 39, 125
2, 5995, Note_on_c, 0, 39, 0
2, 6000, Note_on_c, 0, 39, 125
2, 6240, Note_on_c, 0, 39, 0
2, 6240, Note_on_c, 0, 39, 125
2, 6410, Note_on_c, 0, 39, 0
2, 6420, Note_on_c, 0, 39, 125
2, 6540, Note_on_c, 0, 39, 0
2, 6540, Note_on_c, 0, 39, 125
2, 6600, Note_on_c, 0, 39, 0
2, 6600, Note_on_c, 0, 34, 125
2, 6660, Note_on_c, 0, 34, 0
2, 6660, Note_on_c, 0, 39, 125
2, 6720, Note_on_c, 0, 39, 0
2, 6720, Note_on_c, 0, 32, 125
2, 6890, Note_on_c, 0, 32, 0
2, 6900, Note_on_c, 0, 32, 125
2, 6955, Note_on_c, 0, 32, 0
2, 6960, Note_on_c, 0, 32, 125
2, 7200, Note_on_c, 0, 32, 0
2, 7200, Note_on_c, 0, 29, 125
2, 7370, Note_on_c, 0, 29, 0
2, 7380, Note_on_c, 0, 29, 125
2, 7435, Note_on_c, 0, 29, 0
2, 7440, Note_on_c, 0, 29, 125
2, 7680, Note_on_c, 0, 29, 0
2, 7680, Note_on_c, 0, 36, 125
2, 7850, Note_on_c, 0, 36, 0
2, 7860, Note_on_c, 0, 31, 125
2, 7915, Note_on_c, 0, 31, 0
2, 7920, Note_on_c, 0, 36, 125
2, 8090, Note_on_c, 0, 36, 0
2, 8100, Note_on_c, 0, 43, 125
2, 8155, Note_on_c, 0, 43, 0
2, 8160, Note_on_c, 0, 48, 125
2, 8330, Note_on_c, 0, 48, 0
2, 8340, Note_on_c, 0, 43, 125
2, 8395, Note_on_c, 0, 43, 0
2, 8400, Note_on_c, 0, 36, 125
2, 8580, Note_on_c, 0, 36, 0
2, 8580, Note_on_c, 0, 43, 125
2, 8640, Note_on_c, 0, 43, 0
2, 8640, Note_on_c, 0, 41, 125
2, 8810, Note_on_c, 0, 41, 0
2, 8820, Note_on_c, 0, 41, 125
2, 8875, Note_on_c, 0, 41, 0
2, 8880, Note_on_c, 0, 41, 125
2, 9120, Note_on_c, 0, 41, 0
2, 9120, Note_on_c, 0, 24, 125
2, 9290, Note_on_c, 0, 24, 0
2, 9300, Note_on_c, 0, 24, 125
2, 9355, Note_on_c, 0, 24, 0
2, 9360, Note_on_c, 0, 24, 125
2, 9600, Note_on_c, 0, 24, 0
2, 9600, Note_on_c, 0, 25, 125
2, 9770, Note_on_c, 0, 25, 0
2, 9780, Note_on_c, 0, 25, 125
2, 9835, Note_on_c, 0, 25, 0
2, 9840, Note_on_c, 0, 25, 125
2, 10080, Note_on_c, 0, 25, 0
2, 10080, Note_on_c, 0, 27, 125
2, 10250, Note_on_c, 0, 27, 0
2, 10260, Note_on_c, 0, 27, 125
2, 10315, Note_on_c, 0, 27, 0
2, 10320, Note_on_c, 0, 27, 125
2, 10560, Note_on_c, 0, 27, 0
2, 10560, Note_on_c, 0, 29, 125
2, 10730, Note_on_c, 0, 29, 0
2, 10740, Note_on_c, 0, 29, 125
2, 10795, Note_on_c, 0, 29, 0
2, 10800, Note_on_c, 0, 27, 125
2, 10970, Note_on_c, 0, 27, 0
2, 10980, Note_on_c, 0, 27, 125
2, 11035, Note_on_c, 0, 27, 0
2, 11040, Note_on_c, 0, 25, 125
2, 11210, Note_on_c, 0, 25, 0
2, 11220, Note_on_c, 0, 25, 125
2, 11275, Note_on_c, 0, 25, 0
2, 11280, Note_on_c, 0, 27, 125
2, 11450, Note_on_c, 0, 27, 0
2, 11460, Note_on_c, 0, 27, 125
2, 11515, Note_on_c, 0, 27, 0
2, 11520, Note_on_c, 0, 32, 125
2, 11690, Note_on_c, 0, 32, 0
2, 11700, Note_on_c, 0, 32, 125
2, 11755, Note_on_c, 0, 32, 0
2, 11760, Note_on_c, 0, 32, 125
2, 11930, Note_on_c, 0, 32, 0
2, 11940, Note_on_c, 0, 32, 125
2, 12180, Note_on_c, 0, 32, 0
2, 12480, Note_on_c, 0, 24, 125
2, 12650, Note_on_c, 0, 24, 0
2, 12660, Note_on_c, 0, 24, 125
2, 12715, Note_on_c, 0, 24, 0
2, 12720, Note_on_c, 0, 24, 125
2, 12780, Note_on_c, 0, 24, 0
2, 12780, Note_on_c, 0, 41, 125
2, 12810, Pitch_bend_c, 0, 16373
2, 12840, Note_on_c, 0, 41, 0
2, 12840, Pitch_bend_c, 0, 8192
2, 12840, Note_on_c, 0, 48, 125
2, 12900, Note_on_c, 0, 48, 0
2, 12900, Note_on_c, 0, 43, 125
2, 12960, Note_on_c, 0, 43, 0
2, 12960, Note_on_c, 0, 41, 125
2, 13130, Note_on_c, 0, 41, 0
2, 13140, Note_on_c, 0, 41, 125
2, 13195, Note_on_c, 0, 41, 0
2, 13200, Note_on_c, 0, 36, 125
2, 13255, Note_on_c, 0, 36, 0
2, 13260, Note_on_c, 0, 41, 125
2, 13380, Note_on_c, 0, 41, 0
2, 13380, Note_on_c, 0, 36, 125
2, 13435, Note_on_c, 0, 36, 0
2, 13440, Note_on_c, 0, 37, 125
2, 13610, Note_on_c, 0, 37, 0
2, 13620, Note_on_c, 0, 37, 125
2, 13675, Note_on_c, 0, 37, 0
2, 13680, Note_on_c, 0, 39, 125
2, 13850, Note_on_c, 0, 39, 0
2, 13860, Note_on_c, 0, 39, 125
2, 13915, Note_on_c, 0, 39, 0
2, 13920, Note_on_c, 0, 44, 125
2, 14090, Note_on_c, 0, 44, 0
2, 14100, Note_on_c, 0, 44, 125
2, 14200, Note_on_c, 0, 44, 0
2, 14220, Note_on_c, 0, 34, 125
2, 14340, Note_on_c, 0, 34, 0
2, 14340, Note_on_c, 0, 35, 125
2, 14400, Note_on_c, 0, 35, 0
2, 14400, Note_on_c, 0, 36, 125
2, 14570, Note_on_c, 0, 36, 0
2, 14580, Note_on_c, 0, 36, 125
2, 14635, Note_on_c, 0, 36, 0
2, 14640, Note_on_c, 0, 36, 125
2, 14760, Note_on_c, 0, 36, 0
2, 14760, Note_on_c, 0, 48, 125
2, 14820, Note_on_c, 0, 48, 0
2, 14820, Note_on_c, 0, 43, 125
2, 14880, Note_on_c, 0, 43, 0
2, 14880, Note_on_c, 0, 41, 125
2, 15050, Note_on_c, 0, 41, 0
2, 15060, Note_on_c, 0, 41, 125
2, 15115, Note_on_c, 0, 41, 0
2, 15120, Note_on_c, 0, 41, 125
2, 15240, Note_on_c, 0, 41, 0
2, 15240, Note_on_c, 0, 41, 125
2, 15300, Note_on_c, 0, 41, 0
2, 15300, Note_on_c, 0, 41, 125
2, 15360, Note_on_c, 0, 41, 0
2, 15360, Note_on_c, 0, 42, 125
2, 15530, Note_on_c, 0, 42, 0
2, 15540, Note_on_c, 0, 42, 125
2, 15595, Note_on_c, 0, 42, 0
2, 15600, Note_on_c, 0, 42, 125
2, 15660, Note_on_c, 0, 42, 0
2, 15660, Pitch_bend_c, 0, 8192
2, 15660, Note_on_c, 0, 52, 125
2, 15661, Pitch_bend_c, 0, 8602
2, 15662, Pitch_bend_c, 0, 9012
2, 15663, Pitch_bend_c, 0, 9421
2, 15664, Pitch_bend_c, 0, 9831
2, 15665, Pitch_bend_c, 0, 10240
2, 15666, Pitch_bend_c, 0, 10650
2, 15667, Pitch_bend_c, 0, 11059
2, 15668, Pitch_bend_c, 0, 11469
2, 15669, Pitch_bend_c, 0, 11878
2, 15670, Pitch_bend_c, 0, 12288
2, 15671, Pitch_bend_c, 0, 12698
2, 15672, Pitch_bend_c, 0, 13107
2, 15673, Pitch_bend_c, 0, 13517
2, 15674, Pitch_bend_c, 0, 13926
2, 15675, Pitch_bend_c, 0, 14336
2, 15676, Pitch_bend_c, 0, 14745
