0, 0, Header, 1, 15, 480
1, 0, Start_track
1, 0, Title_t, "His Latest Flame"
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Tempo, 342857
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "minor"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@T(Marie's The Name of) His Latest Flame"
3, 0, Text_t, "@TElvis Presley"
3, 0, Text_t, "@Tseq by Gary Rogers - kar by Mike M"
3, 8160, Text_t, "\\A"
3, 8640, Text_t, " ve"
3, 8880, Text_t, "ry"
3, 9120, Text_t, " old"
3, 9600, Text_t, " friend"
3, 12000, Text_t, " came"
3, 12480, Text_t, " by"
3, 12960, Text_t, " to"
3, 13440, Text_t, "day"
3, 15840, Text_t, "/'Cos"
3, 16320, Text_t, " he"
3, 16800, Text_t, " was"
3, 17280, Text_t, " tell"
3, 18000, Text_t, "ing"
3, 18240, Text_t, " ev"
3, 18720, Text_t, "ery"
3, 19200, Text_t, "one"
3, 19680, Text_t, " in"
3, 19920, Text_t, " town"
3, 21120, Text_t, "/of"
3, 21600, Text_t, " the"
3, 22080, Text_t, " love"
3, 22560, Text_t, " that"
3, 23040, Text_t, " he"
3, 23520, Text_t, " just"
3, 23760, Text_t, " found"
3, 25440, Text_t, "/And"
3, 25680, Text_t, " Ma"
3, 25920, Text_t, "rie's"
3, 26400, Text_t, " the"
3, 26880, Text_t, " name"
3, 29280, Text_t, " of"
3, 29520, Text_t, " his"
3, 29760, Text_t, " lat"
3, 30240, Text_t, "est"
3, 30720, Text_t, " flame"
3, 36960, Text_t, "\\He"
3, 37440, Text_t, " talked"
3, 37920, Text_t, " and"
3, 38400, Text_t, " talked"
3, 40800, Text_t, " and"
3, 41040, Text_t, " I"
3, 41280, Text_t, " heard"
3, 41760, Text_t, " him"
3, 42240, Text_t, " say"
3, 45120, Text_t, "/That"
3, 45600, Text_t, " she"
3, 46080, Text_t, " had"
3, 46800, Text_t, " the"
3, 47040, Text_t, " long"
3, 47520, Text_t, "est"
3, 48000, Text_t, " black"
3, 48480, Text_t, "est"
3, 48720, Text_t, " hair"
3, 49676, Text_t, "/The"
3, 49680, Text_t, " pret"
3, 49920, Text_t, "ti"
3, 50160, Text_t, "est"
3, 50400, Text_t, " green"
3, 50880, Text_t, " eyes"
3, 51840, Text_t, " an"
3, 52320, Text_t, "y"
3, 52560, Text_t, "where"
3, 54240, Text_t, "/And"
3, 54480, Text_t, " Ma"
3, 54720, Text_t, "rie's"
3, 55200, Text_t, " the"
3, 55680, Text_t, " name"
3, 58080, Text_t, " of"
3, 58320, Text_t, " his"
3, 58560, Text_t, " lat"
3, 59040, Text_t, "est"
3, 59520, Text_t, " flame"
3, 67200, Text_t, "\\Though"
3, 67680, Text_t, " I"
3, 68160, Text_t, " smiled"
3, 68640, Text_t, "/the"
3, 69120, Text_t, " tears"
3, 69600, Text_t, " in"
3, 69840, Text_t, "side"
3, 70560, Text_t, " were"
3, 70800, Text_t, " a-"
3, 71040, Text_t, "burn"
3, 71280, Text_t, "ing"
3, 74400, Text_t, "/I"
3, 74880, Text_t, " wished"
3, 75360, Text_t, " him"
3, 75840, Text_t, " luck"
3, 76320, Text_t, " and"
3, 76800, Text_t, " then"
3, 77280, Text_t, " he"
3, 77520, Text_t, " said"
3, 78240, Text_t, " good"
