0, 0, Header, 1, 11, 384
1, 0, Start_track
1, 0, MIDI_port, 0
1, 0, System_exclusive, 5, 126, 0, 9, 1, 247
1, 0, MIDI_port, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 740741
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, MIDI_port, 0
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@T CRYING IN THE CHAPEL"
3, 0, Text_t, "@T ELVIS PRESLEY"
3, 0, Text_t, "@T KARAOKE BY: TERRY.J"
3, 5008, Text_t, "\\You"
3, 5214, Text_t, " saw"
3, 5358, Text_t, " me"
3, 5374, Text_t, " cry"
3, 5504, Text_t, "ing"
3, 5854, Text_t, " in"
3, 5998, Text_t, " the"
3, 6134, Text_t, " cha"
3, 6910, Text_t, "pel"
3, 7920, Text_t, "/The"
3, 8062, Text_t, " tears"
3, 8336, Text_t, " I"
3, 8464, Text_t, " shed"
3, 8638, Text_t, " were"
3, 8946, Text_t, " tears"
3, 9072, Text_t, " of"
3, 9198, Text_t, " joy"
3, 11022, Text_t, "/I"
3, 11148, Text_t, " know"
3, 11360, Text_t, " the"
3, 11502, Text_t, " mean"
3, 11720, Text_t, "ing"
3, 12016, Text_t, " of"
3, 12130, Text_t, " con"
3, 12260, Text_t, "tent"
3, 12816, Text_t, "ment"
3, 14048, Text_t, "/Now"
3, 14190, Text_t, " I"
3, 14430, Text_t, " am"
3, 14542, Text_t, " hap"
3, 14572, Text_t, "py"
3, 15104, Text_t, " with"
3, 15216, Text_t, " the"
3, 15342, Text_t, " Lord"
3, 17280, Text_t, "\\Just"
3, 17536, Text_t, " a"
3, 17680, Text_t, " plain"
3, 17798, Text_t, " and"
3, 18160, Text_t, " sim"
3, 18286, Text_t, "ple"
3, 18414, Text_t, " cha"
3, 19166, Text_t, "pel"
3, 20208, Text_t, "/Where"
3, 20350, Text_t, " all"
3, 20590, Text_t, " good"
3, 20752, Text_t, " peo"
3, 20974, Text_t, "ple"
3, 21232, Text_t, " go"
3, 21376, Text_t, " to"
3, 21486, Text_t, " pray"
3, 23312, Text_t, "/I"
3, 23436, Text_t, " prayed"
3, 23648, Text_t, " the"
3, 23664, Text_t, " Lord"
3, 23984, Text_t, " that"
3, 24308, Text_t, " I'll"
3, 24448, Text_t, " grow"
3, 24568, Text_t, " stro"
3, 25214, Text_t, "nger"
3, 26494, Text_t, "/As"
3, 26736, Text_t, " I"
3, 26848, Text_t, " live"
3, 27120, Text_t, " from"
3, 27358, Text_t, " day"
3, 27486, Text_t, " to"
3, 27624, Text_t, " day"
3, 30592, Text_t, "\\I"
3, 30704, Text_t, " searched"
3, 31262, Text_t, " and"
3, 31344, Text_t, " I"
3, 31470, Text_t, " searched"
3, 32110, Text_t, " but"
3, 32240, Text_t, " I"
3, 32740, Text_t, " could"
3, 32768, Text_t, "n't"
3, 33006, Text_t, " find"
