0, 0, Header, 1, 17, 96
1, 0, Start_track
1, 0, System_exclusive, 10, 65, 16, 66, 18, 64, 0, 127, 0, 65, 247
1, 0, Sequencer_specific, 20, 74, 65, 90, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 535714
1, 0, Title_t, "THERE MUST BE AN ANGEL"
1, 0, Text_t, "\012"
1, 0, MIDI_port, 0
1, 0, MIDI_port, 0
1, 0, End_track
2, 0, Start_track
2, 0, Sequencer_specific, 20, 74, 65, 90, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Sequencer_specific, 20, 74, 65, 90, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, Text_t, "@TThere must be a angel"
3, 0, Text_t, "@TAnnie Lennox"
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 434, Text_t, "\\Da"
3, 480, Text_t, " da"
3, 527, Text_t, " doo"
3, 577, Text_t, " da,"
3, 623, Text_t, " da"
3, 672, Text_t, " da"
3, 718, Text_t, " mm"
3, 768, Text_t, " da,"
3, 954, Text_t, "/da"
3, 1143, Text_t, " da,"
3, 1338, Text_t, " da"
3, 1533, Text_t, " da."
3, 1969, Text_t, "\\Mm"
3, 2015, Text_t, " da"
3, 2061, Text_t, " doo"
3, 2110, Text_t, " da,"
3, 2157, Text_t, " da"
3, 2207, Text_t, " da"
3, 2254, Text_t, " mm"
3, 2304, Text_t, " da,"
3, 2495, Text_t, "/da"
3, 2685, Text_t, " da,"
3, 2878, Text_t, " da"
3, 3078, Text_t, " da,"
3, 3264, Text_t, " yeah."
3, 3505, Text_t, "\\No"
3, 3554, Text_t, " one"
3, 3597, Text_t, " on"
3, 3620, Text_t, " earth"
3, 3693, Text_t, " could"
3, 3720, Text_t, " feel"
3, 3774, Text_t, " like"
3, 3935, Text_t, " this;"
3, 4269, Text_t, "/I'm"
3, 4320, Text_t, " thrown"
3, 4367, Text_t, " and"
3, 4394, Text_t, " o"
3, 4445, Text_t, "ver"
3, 4470, Text_t, "blown"
3, 4532, Text_t, " with"
3, 4603, Text_t, " bliss."
3, 5177, Text_t, "\\There"
3, 5246, Text_t, " must"
3, 5315, Text_t, " be"
3, 5416, Text_t, " an"
3, 5457, Text_t, " an"
3, 5614, Text_t, "gel"
3, 5953, Text_t, "/play"
3, 6009, Text_t, "ing"
3, 6072, Text_t, " with"
3, 6131, Text_t, " my"
3, 6198, Text_t, " heart,"
3, 6375, Text_t, " yeah."
3, 6571, Text_t, "\\I"
3, 6624, Text_t, " walk"
3, 6666, Text_t, " in"
3, 6696, Text_t, "to"
3, 6742, Text_t, " an"
3, 6785, Text_t, " emp"
3, 6834, Text_t, "ty"
3, 6903, Text_t, " room,"
3, 7337, Text_t, "/and"
3, 7392, Text_t, " sud"
3, 7425, Text_t, "den"
3, 7463, Text_t, "ly"
3, 7511, Text_t, " my"
3, 7554, Text_t, " heart"
3, 7605, Text_t, " goes"
3, 7719, Text_t, " boom."
3, 8187, Text_t, "\\It's"
3, 8226, Text_t, " an"
3, 8262, Text_t, " or"
3, 8303, Text_t, "ches"
3, 8343, Text_t, "tra"
