0, 0, Header, 1, 16, 384
1, 0, Start_track
1, 0, Time_signature, 4, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 625000
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TThe Impossible Dream (The Quest)"
3, 0, Text_t, "@TAndy Williams"
3, 9044, Text_t, "\\To"
3, 9280, Text_t, " dream"
3, 10168, Text_t, " the"
3, 10268, Text_t, " im"
3, 10408, Text_t, "poss"
3, 10584, Text_t, "ib"
3, 10676, Text_t, "le"
3, 10804, Text_t, " dream"
3, 12096, Text_t, "/To"
3, 12316, Text_t, " fight"
3, 13240, Text_t, " the"
3, 13356, Text_t, " un"
3, 13500, Text_t, "beat"
3, 13632, Text_t, "ab"
3, 13728, Text_t, "le"
3, 13872, Text_t, " foe"
3, 15104, Text_t, "/To"
3, 15384, Text_t, " bear"
3, 16280, Text_t, " with"
3, 16396, Text_t, " un"
3, 16540, Text_t, "bear"
3, 16668, Text_t, "ab"
3, 16776, Text_t, "le"
3, 16936, Text_t, " sorr"
3, 17112, Text_t, "ow"
3, 18192, Text_t, "\\To"
3, 18428, Text_t, " run"
3, 19320, Text_t, " where"
3, 19464, Text_t, " the"
3, 19612, Text_t, " brave"
3, 19760, Text_t, " dare"
3, 19888, Text_t, " not"
3, 20040, Text_t, " go."
3, 21300, Text_t, "\\To"
3, 21564, Text_t, " right"
3, 22456, Text_t, " the"
3, 22560, Text_t, " un"
3, 22688, Text_t, "right"
3, 22848, Text_t, "ab"
3, 22944, Text_t, "le"
3, 23060, Text_t, " wrong"
3, 24368, Text_t, "/To"
3, 24608, Text_t, " be bett"
3, 25512, Text_t, "er"
3, 25768, Text_t, " far"
3, 25888, Text_t, " than"
3, 25992, Text_t, " you"
3, 26136, Text_t, " are"
3, 27380, Text_t, "/To"
3, 27664, Text_t, " try"
3, 28592, Text_t, " when"
3, 28700, Text_t, " your"
3, 28832, Text_t, " arms"
3, 28964, Text_t, " are"
3, 29088, Text_t, " too"
3, 29236, Text_t, " wea"
3, 29416, Text_t, "ry"
3, 30508, Text_t, "\\To"
3, 30768, Text_t, " reach"
3, 31636, Text_t, " the"
3, 31776, Text_t, " un"
3, 31932, Text_t, "reach"
3, 32064, Text_t, "ab"
3, 32180, Text_t, "le"
3, 32336, Text_t, " star"
3, 33436, Text_t, "\\This"
3, 33572, Text_t, " is"
3, 33692, Text_t, " my"
3, 33844, Text_t, " quest,"
3, 34944, Text_t, "/to"
3, 35040, Text_t, " follow"
3, 35136, Text_t, " that"
3, 35424, Text_t, " star,"
3, 36304, Text_t, "/No"
3, 36488, Text_t, " matt"
3, 36628, Text_t, "er"
3, 36748, Text_t, " how"
3, 36956, Text_t, " hope"
3, 37176, Text_t, "less,"
3, 37844, Text_t, "\\no"
3, 38048, Text_t, " matt"
3, 38200, Text_t, "er"
3, 38312, Text_t, " how"
3, 38464, Text_t, " far"
3, 39312, Text_t, "/To"
3, 39432, Text_t, " be"
3, 39568, Text_t, " will"
3, 39704, Text_t, "ing"
3, 39808, Text_t, " to"
3, 39944, Text_t, " give"
3, 40864, Text_t, " when"
3, 40968, Text_t, "/there's"
3, 41088, Text_t, " no"
3, 41236, Text_t, " more"
3, 41368, Text_t, " to"
3, 41544, Text_t, " give"
3, 42368, Text_t, "\\To"
3, 42480, Text_t, " be"
3, 42624, Text_t, " will"
3, 42752, Text_t, "ing"
3, 42856, Text_t, " to"
3, 43008, Text_t, " die"
3, 43236, Text_t, " so"
3, 43336, Text_t, " that"
3, 43452, Text_t, "/hon"
3, 43576, Text_t, "or"
3, 43688, Text_t, " and"
3, 43808, Text_t, " just"
3, 43928, Text_t, "ice"
3, 44020, Text_t, " may"
3, 44316, Text_t, " live"
3, 45836, Text_t, "\\And"
3, 45952, Text_t, " I"
3, 46112, Text_t, " know"
3, 46996, Text_t, " if"
3, 47116, Text_t, " I'll"
3, 47268, Text_t, " on"
3, 47400, Text_t, "ly"
3, 47504, Text_t, " be"
3, 47616, Text_t, " true"
3, 48528, Text_t, "/to"
3, 48664, Text_t, " this"
3, 48816, Text_t, " glor"
3, 48944, Text_t, "i"
3, 49056, Text_t, "ous"
3, 49212, Text_t, " quest"
3, 50436, Text_t, "/That"
3, 50552, Text_t, " my"
3, 50676, Text_t, " heart"
3, 51568, Text_t, " will"
3, 51680, Text_t, " lie"
3, 51828, Text_t, " peace"
3, 51960, Text_t, "ful"
3, 52064, Text_t, "\\and"
3, 52176, Text_t, " calm"
3, 53148, Text_t, " when"
3, 53268, Text_t, " I'm"
3, 53412, Text_t, " laid"
3, 53536, Text_t, " to"
3, 53652, Text_t, " my"
3, 53792, Text_t, " rest"
3, 55324, Text_t, "\\And"
3, 56648, Text_t, " the"
3, 56912, Text_t, " world"
3, 57780, Text_t, " will"
3, 57904, Text_t, " be"
3, 58032, Text_t, " bett"
3, 58200, Text_t, "er"
3, 58288, Text_t, " for"
3, 58408, Text_t, " this"
3, 59664, Text_t, "/That"
3, 59912, Text_t, " one man scorned"
3, 60960, Text_t, " and"
3, 61100, Text_t, "/cov"
3, 61240, Text_t, "ered"
3, 61332, Text_t, " with"
3, 61440, Text_t, " scars"
3, 62732, Text_t, "\\Still"
3, 63000, Text_t, " strove"
3, 63904, Text_t, " with"
3, 64032, Text_t, " his"
3, 64172, Text_t, " last"
3, 64304, Text_t, "/ounce"
3, 64432, Text_t, " of"
3, 64560, Text_t, " cour"
3, 64784, Text_t, "age"
3, 65792, Text_t, "/To"
3, 66096, Text_t, " reach"
3, 66992, Text_t, " the"
3, 67120, Text_t, " un"
3, 67260, Text_t, "reach"
3, 67412, Text_t, "ab"
3, 67508, Text_t, "le"
3, 67656, Text_t, " star."
3, 70396, Text_t, "\\To"
3, 70700, Text_t, " dream"
3, 71608, Text_t, " the"
3, 71720, Text_t, " im"
3, 71856, Text_t, "poss"
3, 71988, Text_t, "ib"
3, 72088, Text_t, "le"
3, 72264, Text_t, " dream"
3, 73572, Text_t, "/To"
3, 73776, Text_t, " fight"
3, 74660, Text_t, " the"
3, 74756, Text_t, " un"
3, 74884, Text_t, "beat"
3, 75008, Text_t, "ab"
3, 75100, Text_t, "le"
3, 75228, Text_t, " foe"
3, 76544, Text_t, "/To"
3, 76816, Text_t, " bear"
3, 77740, Text_t, " with"
3, 77860, Text_t, " un"
3, 78004, Text_t, "bear"
3, 78136, Text_t, "ab"
3, 78260, Text_t, "le"
3, 78424, Text_t, " sorr"
3, 78616, Text_t, "ow"
3, 79680, Text_t, "\\To"
3, 79864, Text_t, " run"
3, 80816, Text_t, " where"
3, 80976, Text_t, " the"
3, 81120, Text_t, " brave"
3, 81240, Text_t, " dare"
3, 81352, Text_t, " not"
3, 81500, Text_t, " go."
3, 82724, Text_t, "\\To"
3, 82944, Text_t, " right"
3, 83896, Text_t, " the"
3, 83996, Text_t, " un"
3, 84160, Text_t, "right"
3, 84352, Text_t, "ab"
3, 84436, Text_t, "le"
3, 84548, Text_t, " wrong"
3, 85876, Text_t, "/To"
3, 86068, Text_t, " be"
3, 86128, Text_t, " better"
3, 87028, Text_t, " far"
3, 87120, Text_t, " than"
3, 87248, Text_t, " you"
3, 87448, Text_t, " are"
3, 88820, Text_t, "/To"
