0, 0, Header, 1, 10, 192
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "String Bass         "
2, 0, Program_c, 1, 32
2, 0, Control_c, 1, 7, 120
2, 0, Control_c, 1, 10, 52
2, 48, Control_c, 1, 1, 0
2, 48, Control_c, 1, 93, 32
2, 144, Control_c, 1, 11, 124
2, 321, Control_c, 1, 91, 32
2, 624, Pitch_bend_c, 1, 8192
2, 938, Note_on_c, 1, 49, 53
2, 1373, Note_on_c, 1, 49, 0
2, 1493, Pitch_bend_c, 1, 7936
2, 1497, Pitch_bend_c, 1, 7808
2, 1497, Pitch_bend_c, 1, 7680
2, 1501, Pitch_bend_c, 1, 7552
2, 1503, Pitch_bend_c, 1, 7296
2, 1507, Pitch_bend_c, 1, 7168
2, 1507, Pitch_bend_c, 1, 7040
2, 1513, Pitch_bend_c, 1, 6912
2, 1517, Pitch_bend_c, 1, 6784
2, 1521, Pitch_bend_c, 1, 6656
2, 1525, Pitch_bend_c, 1, 6528
2, 1531, Pitch_bend_c, 1, 6400
2, 1536, Pitch_bend_c, 1, 6272
2, 1545, Pitch_bend_c, 1, 6144
2, 1551, Pitch_bend_c, 1, 6016
2, 1556, Pitch_bend_c, 1, 5888
2, 1580, Pitch_bend_c, 1, 6016
2, 1583, Note_on_c, 1, 48, 64
2, 1588, Pitch_bend_c, 1, 6144
2, 1594, Pitch_bend_c, 1, 6272
2, 1598, Pitch_bend_c, 1, 6400
2, 1604, Pitch_bend_c, 1, 6528
2, 1614, Pitch_bend_c, 1, 6656
2, 1618, Pitch_bend_c, 1, 6784
2, 1624, Pitch_bend_c, 1, 6912
2, 1630, Pitch_bend_c, 1, 7040
2, 1634, Pitch_bend_c, 1, 7168
2, 1642, Pitch_bend_c, 1, 7296
2, 1644, Pitch_bend_c, 1, 7424
2, 1652, Pitch_bend_c, 1, 7552
2, 1658, Pitch_bend_c, 1, 7680
2, 1668, Pitch_bend_c, 1, 7808
2, 1678, Pitch_bend_c, 1, 7936
2, 1692, Pitch_bend_c, 1, 8192
2, 2094, Note_on_c, 1, 48, 0
2, 2128, Pitch_bend_c, 1, 7936
2, 2132, Pitch_bend_c, 1, 7808
2, 2134, Pitch_bend_c, 1, 7680
2, 2138, Pitch_bend_c, 1, 7552
2, 2144, Pitch_bend_c, 1, 7424
2, 2148, Pitch_bend_c, 1, 7296
2, 2152, Pitch_bend_c, 1, 7168
2, 2154, Pitch_bend_c, 1, 7040
2, 2158, Pitch_bend_c, 1, 6912
2, 2162, Pitch_bend_c, 1, 6784
2, 2168, Pitch_bend_c, 1, 6656
2, 2216, Note_on_c, 1, 47, 67
2, 2230, Pitch_bend_c, 1, 6784
2, 2232, Pitch_bend_c, 1, 6912
2, 2240, Pitch_bend_c, 1, 7040
2, 2242, Pitch_bend_c, 1, 7168
2, 2250, Pitch_bend_c, 1, 7296
2, 2252, Pitch_bend_c, 1, 7424
2, 2255, Pitch_bend_c, 1, 7552
2, 2262, Pitch_bend_c, 1, 7680
2, 2265, Pitch_bend_c, 1, 7808
2, 2270, Pitch_bend_c, 1, 7936
2, 2275, Pitch_bend_c, 1, 8192
2, 2765, Note_on_c, 1, 47, 0
2, 2871, Note_on_c, 1, 40, 64
2, 3414, Note_on_c, 1, 40, 0
2, 3444, Pitch_bend_c, 1, 7936
2, 3446, Pitch_bend_c, 1, 7808
2, 3450, Pitch_bend_c, 1, 7680
2, 3454, Pitch_bend_c, 1, 7552
2, 3454, Pitch_bend_c, 1, 7424
2, 3458, Pitch_bend_c, 1, 7296
2, 3460, Pitch_bend_c, 1, 7168
2, 3464, Pitch_bend_c, 1, 7040
2, 3470, Pitch_bend_c, 1, 6912
2, 3474, Pitch_bend_c, 1, 6784
2, 3508, Note_on_c, 1, 45, 67
2, 3522, Pitch_bend_c, 1, 6912
2, 3542, Pitch_bend_c, 1, 7040
2, 3548, Pitch_bend_c, 1, 7168
2, 3552, Pitch_bend_c, 1, 7296
2, 3554, Pitch_bend_c, 1, 7424
2, 3558, Pitch_bend_c, 1, 7552
2, 3562, Pitch_bend_c, 1, 7680
