0, 0, Header, 1, 18, 96
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 298507
1, 768, Marker_t, "Intro"
1, 3840, Marker_t, "Verse 1"
1, 9984, Marker_t, "Chorus"
1, 15744, Marker_t, "Verse 2"
1, 21888, Marker_t, "Chorus"
1, 27648, Marker_t, "Instrumental"
1, 37632, Marker_t, "Verse 3"
1, 43776, Marker_t, "Chorus"
1, 43776, End_track
2, 0, Start_track
2, 0, Title_t, "Soft karaoke"
2, 0, Text_t, "@KMIDI KARAOKE FILE"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "Words"
3, 0, Text_t, "@LENGL"
3, 0, Text_t, "@TBig Train From Memphis"
3, 0, Text_t, "@TJohn Fogerty"
3, 0, Text_t, "@Tseq by Karl Redlich - kar by Mike M (September 2000)"
3, 3744, Text_t, "\\When"
3, 3840, Text_t, " I"
3, 4081, Text_t, " was"
3, 4224, Text_t, " young,"
3, 4464, Text_t, " I"
3, 4608, Text_t, " spent"
3, 4848, Text_t, " my"
3, 4992, Text_t, " sum"
3, 5232, Text_t, "mer"
3, 5376, Text_t, " days"
3, 5760, Text_t, "/Play"
3, 5856, Text_t, "in'"
3, 5952, Text_t, " on"
3, 6048, Text_t, " the"
3, 6144, Text_t, " track."
3, 6816, Text_t, "/The"
3, 6912, Text_t, " sound"
3, 7104, Text_t, " of"
3, 7152, Text_t, " the"
3, 7296, Text_t, " wheels"
3, 7485, Text_t, " roll"
3, 7584, Text_t, "in'"
3, 7680, Text_t, " on"
3, 7872, Text_t, " the"
3, 8064, Text_t, " steel"
3, 8256, Text_t, "/Took"
3, 8352, Text_t, " me"
3, 8448, Text_t, " out,"
3, 9024, Text_t, " took"
3, 9120, Text_t, " me"
3, 9168, Text_t, " back."
3, 9888, Text_t, "\\Big"
3, 9984, Text_t, " Train"
3, 10608, Text_t, " from"
3, 10704, Text_t, " Mem"
3, 10800, Text_t, "phis,"
3, 11424, Text_t, "/Big"
3, 11520, Text_t, " Train"
3, 12144, Text_t, " from"
3, 12240, Text_t, " Mem"
3, 12384, Text_t, "phis,"
3, 12816, Text_t, "/Now"
3, 12912, Text_t, " it's"
3, 13008, Text_t, " gone"
3, 13248, Text_t, " gone"
3, 13392, Text_t, " gone,"
3, 13824, Text_t, " gone"
3, 14016, Text_t, " gone"
3, 14208, Text_t, " gone."
3, 15648, Text_t, "\\Like"
3, 15744, Text_t, " no"
3, 15936, Text_t, " one"
3, 16032, Text_t, " be"
3, 16128, Text_t, "fore,"
3, 16368, Text_t, " he"
3, 16512, Text_t, " let"
3, 16704, Text_t, " out"
3, 16800, Text_t, " a"
3, 16896, Text_t, " roar,"
3, 17136, Text_t, "/and"
3, 17280, Text_t, " I"
3, 17424, Text_t, " just"
3, 17520, Text_t, " had"
3, 17616, Text_t, " to"
3, 17805, Text_t, " tag"
3, 17904, Text_t, " a"
3, 18048, Text_t, "long."
3, 18720, Text_t, "/Each"
3, 18816, Text_t, " night"
3, 18960, Text_t, " I"
3, 18984, Text_t, " went"
3, 19056, Text_t, " to"
3, 19200, Text_t, " bed"
3, 19368, Text_t, " with"
3, 19488, Text_t, " the"
3, 19584, Text_t, " sound"
3, 19776, Text_t, " in"
3, 19824, Text_t, " my"
3, 19968, Text_t, " head,"
3, 20160, Text_t, "/And"
3, 20256, Text_t, " the"
3, 20352, Text_t, " dream"
3, 20928, Text_t, " was"
3, 21024, Text_t, " a"
3, 21072, Text_t, " song."
3, 21792, Text_t, "\\Big"
3, 21888, Text_t, " Train"
3, 22512, Text_t, " from"
3, 22608, Text_t, " Mem"
3, 22704, Text_t, "phis,"
3, 23328, Text_t, "/Big"
3, 23424, Text_t, " Train"
3, 24048, Text_t, " from"
3, 24144, Text_t, " Mem"
3, 24288, Text_t, "phis,"
3, 24720, Text_t, "/Now"
3, 24816, Text_t, " it's"
3, 24960, Text_t, " gone"
3, 25152, Text_t, " gone"
3, 25296, Text_t, " gone,"
3, 25728, Text_t, " gone"
3, 25920, Text_t, " gone"
3, 26112, Text_t, " gone."
3, 37536, Text_t, "\\Well"
3, 37632, Text_t, " I've"
3, 37824, Text_t, " rode"
3, 37920, Text_t, " 'em"
3, 38016, Text_t, " in"
3, 38256, Text_t, " and"
3, 38400, Text_t, " back"
3, 38592, Text_t, " out"
3, 38688, Text_t, " a"
3, 38784, Text_t, "gain"
3, 39024, Text_t, "/You"
3, 39168, Text_t, " know"
3, 39312, Text_t, " what"
3, 39408, Text_t, " they"
3, 39504, Text_t, " say"
3, 39693, Text_t, " a"
3, 39792, Text_t, "bout"
3, 39936, Text_t, " trains;"
3, 40608, Text_t, "/But"
3, 40704, Text_t, " I'm"
